,id_mission,id_report,id_labdoc,id_trace,n_users,teacher,n_tokens,n_segments,eqc,coec
282,453,27181,245951,3650004,1,0,84,4,0.0,0.0
283,453,27181,245951,3650208,1,0,114,6,0.0,0.0
284,453,27181,245951,3650437,1,0,172,5,0.0,0.0
285,453,27181,245951,3650597,1,0,171,6,0.0,0.0
286,453,27181,245951,3650737,1,0,178,6,0.0,0.0
287,453,27181,245951,3652252,1,0,272,10,0.0,0.0
288,453,27181,245951,3653038,1,0,272,9,0.0,0.0
289,453,27181,245954,3652940,1,0,155,8,0.0,0.0
290,453,27181,245954,3653083,1,0,155,8,0.0,0.0
291,453,27181,245954,3653094,1,0,155,8,0.0,0.0
292,453,27181,245954,3653710,1,0,172,9,0.0,0.0
293,453,27181,245954,3655053,1,0,195,10,0.0,0.0
294,453,27181,245834,3642394,1,0,16,1,0.0,0.0
295,453,27181,245834,3642400,1,0,17,1,0.0,0.0
296,453,27181,245728,3638509,1,0,152,10,0.0,0.0
297,453,27181,245728,3640011,2,0,222,13,0.66,0.14
298,453,27181,245728,3640035,2,0,236,13,0.74,0.13
299,453,27181,245728,3640110,2,0,248,14,0.8,0.13
300,453,27181,245728,3640200,2,0,238,12,0.76,0.12
301,453,27181,245728,3640207,2,0,238,11,0.76,0.12
302,453,27181,245728,3642257,2,0,235,11,0.76,0.12
303,453,27181,245728,3642268,2,0,238,11,0.76,0.15
304,453,27181,245728,3642294,2,0,260,10,0.88,0.13
305,453,27181,245728,3642403,2,0,260,10,0.88,0.13
306,453,27181,245728,3642407,2,0,258,10,0.86,0.12
307,453,27181,245728,3642736,2,0,258,10,0.86,0.12
308,453,27181,245728,3643433,2,0,258,10,0.86,0.12
309,453,27181,245728,3646960,2,0,265,10,0.8,0.2
310,453,27181,245728,3650215,2,0,264,10,0.8,0.19
311,453,27181,245924,3642214,1,0,57,3,0.0,0.0
312,453,27181,245924,3642252,1,0,26,1,0.0,0.0
313,453,27181,245924,3642276,1,0,30,1,0.0,0.0
314,453,27181,245924,3642299,1,0,33,1,0.0,0.0
315,453,27181,245924,3642335,1,0,46,1,0.0,0.0
316,453,27181,245924,3642340,1,0,46,1,0.0,0.0
317,453,27181,245924,3642344,1,0,47,1,0.0,0.0
318,453,27181,245924,3645366,2,0,47,1,0.0,0.0
319,453,27181,245924,3645787,2,0,47,3,0.0,0.0
320,453,27181,245924,3646866,2,0,49,4,0.08,0.08
321,453,27181,245924,3647241,2,0,83,6,0.86,0.21
322,453,27181,245924,3647267,2,0,83,6,0.86,0.21
323,453,27181,245924,3647715,2,0,85,6,0.92,0.23
324,453,37544,341159,5886951,1,0,60,3,0.0,0.0
325,453,37544,340980,5882826,1,0,34,1,0.0,0.0
326,453,37544,340980,5882903,1,0,42,2,0.0,0.0
327,453,37544,340980,5882948,1,0,42,2,0.0,0.0
328,453,37544,340980,5883147,1,0,51,2,0.0,0.0
329,453,37544,340980,5883507,1,0,83,3,0.0,0.0
330,453,37544,340980,5885689,1,0,102,4,0.0,0.0
331,453,37544,340980,5886182,1,0,121,5,0.0,0.0
332,453,37544,340838,5877328,1,0,39,2,0.0,0.0
333,453,37544,341165,5887237,1,0,40,3,0.0,0.0
334,453,37544,341165,5887587,1,0,81,6,0.0,0.0
335,453,37544,341165,5887728,1,0,87,6,0.0,0.0
336,453,37544,342116,5903374,1,0,62,8,0.0,0.0
337,453,37544,339302,5844565,1,0,261,13,0.0,0.0
338,453,37544,339302,5882846,2,0,261,13,0.0,0.0
339,453,37544,339302,5882966,2,0,261,13,0.0,0.0
340,453,37544,339302,5885193,2,0,261,13,0.0,0.0
341,453,37544,339302,5885222,2,0,261,13,0.0,0.0
342,453,27064,244371,3601867,1,0,127,7,0.0,0.0
343,453,27064,244810,3610765,1,0,5,1,0.0,0.0
344,453,27180,245735,3652911,1,0,6,1,0.0,0.0
345,453,27180,245735,3653185,1,0,35,2,0.0,0.0
346,453,27180,245735,3653740,1,0,42,3,0.0,0.0
347,453,27180,245823,3643689,1,0,9,1,0.0,0.0
348,453,27180,245823,3644138,1,0,45,3,0.0,0.0
349,453,27180,245823,3646127,1,0,165,7,0.0,0.0
350,453,27180,245823,3646284,1,0,165,7,0.0,0.0
351,453,27180,245823,3646459,1,0,165,7,0.0,0.0
352,453,27180,245726,3652825,1,0,112,4,0.0,0.0
353,453,27180,245726,3652854,1,0,112,4,0.0,0.0
354,453,27180,245476,3633164,1,0,122,9,0.0,0.0
355,453,27180,245824,3646930,1,0,45,4,0.0,0.0
356,453,27180,245824,3647015,1,0,45,4,0.0,0.0
357,453,27180,245824,3647183,1,0,68,4,0.0,0.0
358,453,27180,245824,3647240,1,0,69,4,0.0,0.0
359,453,27180,245824,3647349,1,0,70,4,0.0,0.0
360,453,27180,245824,3648384,1,0,97,9,0.0,0.0
361,453,27180,245824,3648670,1,0,97,9,0.0,0.0
362,453,27180,245824,3648719,1,0,117,9,0.0,0.0
363,453,27180,245742,3654723,1,0,73,5,0.0,0.0
364,453,27180,245742,3654823,1,0,73,5,0.0,0.0
365,453,27180,245742,3655091,1,0,108,7,0.0,0.0
366,453,27180,245790,3639400,1,0,99,4,0.0,0.0
367,453,27180,245790,3639411,1,0,92,4,0.0,0.0
368,453,27180,245790,3639413,1,0,92,4,0.0,0.0
369,453,27180,245790,3639415,1,0,92,4,0.0,0.0
370,453,40156,363359,6427464,1,0,64,1,0.0,0.0
371,453,40156,362681,6416750,1,0,34,3,0.0,0.0
372,453,40156,362681,6417190,1,0,52,6,0.0,0.0
373,453,40156,363351,6426963,1,0,35,1,0.0,0.0
374,453,40156,363351,6427281,1,0,61,1,0.0,0.0
375,453,40156,362149,6412080,1,0,163,2,0.0,0.0
376,453,40156,363348,6427037,1,0,36,2,0.0,0.0
377,453,40156,363143,6421211,1,0,14,1,0.0,0.0
378,453,40156,363143,6422743,1,0,19,2,0.0,0.0
379,453,40156,363143,6423066,1,0,42,2,0.0,0.0
380,453,27082,244556,3605059,1,0,159,8,0.0,0.0
381,453,27082,244556,3605676,1,0,159,8,0.0,0.0
382,453,27082,244556,3626230,2,0,285,14,0.92,0.07
383,453,27082,244732,3628810,1,0,23,1,0.0,0.0
384,453,27082,244732,3628983,1,0,38,3,0.0,0.0
385,453,27082,244732,3629139,1,0,47,3,0.0,0.0
386,453,27082,244692,3626736,1,0,57,2,0.0,0.0
387,453,27082,244692,3627044,1,0,101,5,0.0,0.0
388,453,27082,244692,3627516,1,0,132,6,0.0,0.0
389,453,27082,244692,3627620,1,0,150,7,0.0,0.0
390,453,27082,244572,3605271,1,0,124,3,0.0,0.0
391,453,27082,244747,3608442,1,0,23,3,0.0,0.0
392,453,27082,244747,3608451,1,0,23,3,0.0,0.0
393,453,27082,244467,3604767,1,0,114,5,0.0,0.0
394,453,27082,244467,3604803,1,0,133,6,0.0,0.0
395,453,27082,244467,3619425,2,0,140,6,0.1,0.1
396,453,27082,244467,3621114,2,0,184,6,0.56,0.31
397,453,27082,244467,3622843,2,0,321,15,0.8,0.29
398,453,27082,244467,3623421,2,0,370,16,0.7,0.33
399,453,27082,244467,3623436,2,0,369,16,0.7,0.33
400,453,27082,244589,3605530,1,0,73,3,0.0,0.0
401,453,27082,244589,3605670,1,0,87,5,0.0,0.0
402,453,27082,244589,3606044,1,0,288,13,0.0,0.0
403,453,27082,244589,3608335,2,0,289,13,0.0,0.01
404,453,27082,244589,3608346,2,0,289,13,0.0,0.01
405,453,27082,244589,3608381,2,0,290,14,0.02,0.01
406,453,37542,340102,5877606,1,0,4,1,0.0,0.0
407,453,37542,340102,5879862,1,0,76,4,0.0,0.0
408,453,37542,340102,5888949,2,0,81,5,0.12,0.0
409,453,37542,340102,5889280,2,0,100,8,0.48,0.0
410,453,37542,340037,5876877,1,0,33,2,0.0,0.0
411,453,37542,341135,5885935,1,0,14,1,0.0,0.0
412,453,37542,341135,5888188,1,0,38,3,0.0,0.0
413,453,37542,336911,5764660,1,0,91,4,0.0,0.0
414,453,37542,336911,5776884,1,0,92,6,0.0,0.0
415,453,37542,336911,5839288,1,0,121,7,0.0,0.0
416,453,37542,336911,5849698,1,0,130,8,0.0,0.0
417,453,37542,336911,5856745,1,0,129,8,0.0,0.0
418,453,37542,336911,5859642,1,0,131,8,0.0,0.0
419,453,37542,336911,5888248,2,0,131,8,0.0,0.0
420,453,37542,340536,5884158,1,0,32,2,0.0,0.0
421,453,37542,340536,5884865,1,0,65,5,0.0,0.0
422,453,37542,340536,5888813,2,0,65,5,0.0,0.0
423,453,37542,340537,5881146,1,0,39,2,0.0,0.0
424,453,37542,340537,5881159,1,0,39,2,0.0,0.0
425,453,37542,340537,5882104,2,0,39,2,0.0,0.0
426,453,37542,340537,5882288,2,0,39,2,0.0,0.0
427,453,37542,340537,5889311,2,0,48,3,0.38,0.0
428,453,38520,367556,6517691,1,0,18,1,0.0,0.0
429,453,38520,367556,6517733,1,0,24,1,0.0,0.0
430,453,38520,366553,6491142,1,0,1,1,0.0,0.0
431,453,38520,366553,6491146,1,0,1,1,0.0,0.0
432,453,38520,367554,6517639,1,0,31,1,0.0,0.0
433,453,38520,365591,6471313,1,0,224,12,0.0,0.0
434,453,38520,365591,6471964,1,0,321,21,0.0,0.0
435,453,38520,365591,6472088,1,0,320,18,0.0,0.0
436,453,38520,365591,6472095,1,0,319,17,0.0,0.0
437,453,38520,365591,6488168,1,0,319,17,0.0,0.0
438,453,38520,365591,6492139,2,0,349,25,0.16,0.03
439,453,38520,365591,6494511,2,0,384,32,0.3,0.08
440,453,38520,365591,6495022,2,0,424,34,0.46,0.07
441,453,38520,365591,6495315,2,0,424,34,0.46,0.07
442,453,38520,365591,6497626,2,0,424,34,0.46,0.07
443,453,38520,365591,6497937,2,0,429,35,0.5,0.08
444,453,38520,367550,6517416,1,0,10,1,0.0,0.0
445,453,38520,367550,6517624,2,0,37,4,0.54,0.0
446,453,38520,367550,6517697,2,0,37,4,0.54,0.0
447,453,38520,367559,6517761,1,0,17,1,0.0,0.0
448,453,38520,367173,6503289,1,0,10,2,0.0,0.0
449,453,38520,367173,6504239,1,0,10,2,0.0,0.0
450,453,38520,367173,6505149,2,0,52,7,0.38,0.0
451,453,38520,367173,6505292,2,0,52,7,0.38,0.0
452,453,38520,367173,6505334,2,0,52,7,0.38,0.0
453,453,38520,367173,6506136,2,0,52,7,0.38,0.0
454,453,38520,367173,6509085,2,0,67,8,0.74,0.0
455,453,40152,363147,6421380,1,0,16,8,0.0,0.0
456,453,40152,363147,6421389,1,0,16,8,0.0,0.0
457,453,40152,356993,6254563,1,0,33,3,0.0,0.0
