,id_labdoc,id_trace,action_time,id_mission,id_report,n_users,teacher,n_tokens,n_segments,eqc,coec,user,sim
275,337563,5786571,2020-11-27 12:08:54,453,37488,1,0,154,11,0.0,0.0,10777,1.0
276,333326,5720558,2020-11-26 09:00:25,453,37488,1,0,240,8,0.0,0.0,10777,1.0
277,245757,3652112,2019-12-16 11:18:53,453,27178,1,0,63,6,0.0,0.0,8258,1.0
278,245772,3651612,2019-12-16 11:12:12,453,27178,1,0,179,20,0.0,0.0,8258,1.0
279,245787,3655166,2019-12-16 12:05:57,453,27178,1,0,82,6,0.0,0.0,8258,1.0
280,245732,3638506,2019-12-15 14:33:27,453,27178,1,0,178,11,0.0,0.0,8258,1.0
281,245780,3652013,2019-12-16 11:17:24,453,27178,1,0,16,1,0.0,0.0,8258,1.0
282,340341,5887792,2020-11-30 11:46:49,453,37543,1,0,44,2,0.0,0.0,10887,1.0
283,340931,5888446,2020-11-30 11:55:17,453,37543,1,0,33,3,0.0,0.0,10916,1.0
284,342168,5907469,2020-11-30 22:12:52,453,37543,1,0,69,3,0.0,0.0,10887,1.0
285,341883,5898315,2020-11-30 17:17:43,453,37543,1,0,1,1,0.0,0.0,10887,1.0
286,340334,5877045,2020-11-30 09:03:54,453,37543,1,0,42,2,0.0,0.0,10916,1.0
287,340337,5881700,2020-11-30 10:30:59,453,37543,1,0,141,6,0.0,0.0,10916,1.0
288,339955,5906636,2020-11-30 21:37:25,453,37543,1,0,164,10,0.0,0.0,10887,1.0
289,337394,5781121,2020-11-27 11:18:01,453,37487,1,0,106,4,0.0,0.0,10807,1.0
290,337394,5782907,2020-11-27 11:33:33,453,37487,2,0,140,6,0.48,0.0,10804,0.95
291,337394,5783893,2020-11-27 11:42:15,453,37487,2,0,140,6,0.48,0.0,10807,1.0
292,336990,5766804,2020-11-27 08:32:42,453,37487,1,0,136,3,0.0,0.0,10804,1.0
293,337183,5776462,2020-11-27 10:30:03,453,37487,1,0,242,15,0.0,0.0,10807,1.0
294,337264,5780711,2020-11-27 11:15:06,453,37487,1,0,193,9,0.0,0.0,10804,1.0
295,337608,5787830,2020-11-27 12:28:07,453,37487,1,0,63,2,0.0,0.0,10804,1.0
296,331780,5647812,2020-11-24 08:55:26,453,37487,1,0,47,3,0.0,0.0,10804,1.0
297,331780,5704494,2020-11-25 18:54:55,453,37487,2,0,47,3,0.0,0.0,10807,1.0
298,331780,5743312,2020-11-26 15:18:00,453,37487,2,0,337,33,0.0,0.0,10804,0.87
299,331780,5773930,2020-11-27 10:02:33,453,37487,2,0,365,35,0.16,0.07,10807,1.0
300,337482,5787969,2020-11-27 12:30:06,453,37487,1,0,151,11,0.0,0.0,10807,1.0
301,335836,5740774,2020-11-26 14:34:55,453,37489,1,0,22,1,0.0,0.0,10779,1.0
302,336566,5755594,2020-11-26 18:56:47,453,37489,1,0,12,2,0.0,0.0,10776,1.0
303,336566,5786143,2020-11-27 12:02:58,453,37489,2,0,279,11,0.14,0.15,10779,0.27
304,337560,5786060,2020-11-27 12:02:02,453,37489,1,0,99,1,0.0,0.0,10779,1.0
305,337560,5786675,2020-11-27 12:10:26,453,37489,2,0,99,1,0.0,0.0,10776,1.0
306,335926,5786968,2020-11-27 12:15:03,453,37489,1,0,170,20,0.0,0.0,10779,1.0
307,335900,5741299,2020-11-26 14:42:15,453,37489,1,0,27,1,0.0,0.0,10779,1.0
308,336816,5785693,2020-11-27 11:58:31,453,37489,1,0,286,15,0.0,0.0,10776,1.0
309,336569,5787125,2020-11-27 12:16:59,453,37489,1,0,372,39,0.0,0.0,10776,1.0
310,335864,5740636,2020-11-26 14:32:58,453,37489,1,0,42,7,0.0,0.0,10779,1.0
311,336811,5778679,2020-11-27 10:54:12,453,37489,1,0,170,9,0.0,0.0,10779,1.0
312,336738,5770948,2020-11-27 09:30:22,453,37489,1,0,44,2,0.0,0.0,10776,1.0
313,336738,5784840,2020-11-27 11:51:06,453,37489,2,0,89,5,1.0,0.01,10779,0.83
314,250115,3742103,2019-12-20 12:19:46,453,27372,1,0,80,5,0.0,0.0,8160,1.0
315,249497,3739174,2019-12-20 11:19:16,453,27372,1,0,65,5,0.0,0.0,8160,1.0
316,249285,3739702,2019-12-20 11:28:08,453,27372,1,0,71,3,0.0,0.0,8160,1.0
317,249288,3724824,2019-12-19 21:34:37,453,27372,1,0,15,2,0.0,0.0,8160,1.0
318,249288,3734201,2019-12-20 09:49:01,453,27372,2,0,28,3,0.8,0.53,8136,0.57
319,249288,3735603,2019-12-20 10:14:00,453,27372,2,0,29,5,0.78,0.44,8160,0.86
320,249288,3737053,2019-12-20 10:41:17,453,27372,2,0,52,9,0.68,0.17,8136,0.88
321,249288,3742136,2019-12-20 12:21:00,453,27372,2,0,54,9,0.72,0.23,8160,0.97
322,249221,3720485,2019-12-19 16:01:21,453,27372,1,0,184,13,0.0,0.0,8160,1.0
323,249221,3726436,2019-12-20 00:15:34,453,27372,2,0,191,14,0.08,0.07,8136,0.97
324,249504,3741893,2019-12-20 12:11:11,453,27372,1,0,54,5,0.0,0.0,8160,1.0
325,360425,6377077,2020-12-12 16:25:52,453,40153,1,0,108,3,0.0,0.0,10734,1.0
326,360425,6396553,2020-12-13 16:51:17,453,40153,2,0,176,6,0.76,0.3,10709,0.91
327,360425,6418708,2020-12-14 10:24:50,453,40153,2,0,176,6,0.76,0.3,10734,1.0
328,360425,6425573,2020-12-14 11:46:56,453,40153,2,0,178,6,0.88,0.42,10709,1.0
329,361282,6414071,2020-12-14 08:58:33,453,40153,1,0,65,3,0.0,0.0,10709,1.0
330,363352,6427316,2020-12-14 12:12:03,453,40153,1,0,95,4,0.0,0.0,10734,1.0
331,363163,6422095,2020-12-14 11:04:04,453,40153,1,0,87,2,0.0,0.0,10734,1.0
332,363237,6424973,2020-12-14 11:40:32,453,40153,1,0,167,12,0.0,0.0,10709,1.0
333,362697,6419320,2020-12-14 10:30:43,453,40153,1,0,149,14,0.0,0.0,10709,1.0
334,363354,6427344,2020-12-14 12:12:46,453,40153,1,0,131,6,0.0,0.0,10709,1.0
335,362343,6414083,2020-12-14 08:58:58,453,40153,1,0,35,2,0.0,0.0,10709,1.0
336,362612,6415223,2020-12-14 09:26:26,453,40153,1,0,61,3,0.0,0.0,10709,1.0
337,362612,6415875,2020-12-14 09:42:10,453,40153,2,0,65,5,0.12,0.09,10734,0.91
338,247507,3678008,2019-12-17 20:26:44,453,27392,1,0,96,8,0.0,0.0,8222,1.0
339,250411,3754256,2019-12-20 16:49:01,453,27392,1,0,78,5,0.0,0.0,8227,1.0
340,250478,3756252,2019-12-20 17:25:35,453,27392,1,0,44,3,0.0,0.0,8227,1.0
341,250170,3750775,2019-12-20 15:38:12,453,27392,1,0,195,14,0.0,0.0,8227,1.0
342,250333,3752738,2019-12-20 16:20:39,453,27392,1,0,70,7,0.0,0.0,8227,1.0
343,245367,3628572,2019-12-13 17:27:12,453,27086,1,0,31,2,0.0,0.0,7804,1.0
344,244272,3619386,2019-12-13 14:19:38,453,27086,1,0,11,2,0.0,0.0,7808,1.0
345,245194,3626618,2019-12-13 16:47:06,453,27086,1,0,38,2,0.0,0.0,7804,1.0
346,244273,3624958,2019-12-13 16:13:19,453,27086,1,0,149,5,0.0,0.0,7804,1.0
347,245320,3626598,2019-12-13 16:46:24,453,27086,1,0,14,1,0.0,0.0,7808,1.0
348,245321,3626951,2019-12-13 16:57:01,453,27086,1,0,43,2,0.0,0.0,7804,1.0
349,245190,3626368,2019-12-13 16:39:42,453,27086,1,0,70,3,0.0,0.0,7804,1.0
350,244079,3616419,2019-12-13 12:02:20,453,27086,1,0,222,13,0.0,0.0,7804,1.0
351,245921,3642098,2019-12-15 21:25:08,453,27245,1,0,119,8,0.0,0.0,8191,1.0
352,245921,3681992,2019-12-18 13:37:00,453,27245,2,0,117,7,0.0,0.0,8167,1.0
353,248146,3692708,2019-12-18 17:41:46,453,27245,1,0,31,1,0.0,0.0,8167,1.0
354,245966,3642912,2019-12-15 22:53:07,453,27245,1,0,1,1,0.0,0.0,8191,1.0
355,247713,3684143,2019-12-18 14:40:46,453,27245,1,0,65,3,0.0,0.0,8167,1.0
356,248035,3690158,2019-12-18 16:53:14,453,27245,1,0,35,2,0.0,0.0,8167,1.0
357,247791,3688766,2019-12-18 16:28:04,453,27245,1,0,24,1,0.0,0.0,8167,1.0
358,248143,3692641,2019-12-18 17:39:10,453,27245,1,0,52,3,0.0,0.0,8167,1.0
359,337568,5786972,2020-11-27 12:15:08,453,37490,1,0,102,6,0.0,0.0,10805,1.0
360,337335,5786659,2020-11-27 12:10:10,453,37490,1,0,45,3,0.0,0.0,10802,1.0
361,335936,5745262,2020-11-26 15:52:18,453,37490,1,0,106,2,0.0,0.0,10802,1.0
362,335936,5754343,2020-11-26 18:30:35,453,37490,2,0,204,8,1.0,0.36,10805,0.73
363,335936,5787216,2020-11-27 12:18:20,453,37490,2,0,231,11,0.9,0.32,10802,1.0
364,336539,5765710,2020-11-27 07:45:26,453,37490,1,0,55,4,0.0,0.0,10802,1.0
365,336539,5774508,2020-11-27 10:09:16,453,37490,2,0,80,7,0.62,0.0,10805,0.96
366,336539,5778328,2020-11-27 10:50:30,453,37490,2,0,93,6,0.54,0.17,10802,0.95
367,337066,5772495,2020-11-27 09:46:18,453,37490,1,0,69,7,0.0,0.0,10802,1.0
368,337066,5778823,2020-11-27 10:55:49,453,37490,2,0,118,11,0.86,0.04,10805,0.84
369,337066,5780987,2020-11-27 11:17:04,453,37490,2,0,138,12,0.72,0.04,10802,1.0
370,337605,5787953,2020-11-27 12:29:56,453,37490,1,0,5,1,0.0,0.0,10802,1.0
371,368633,6549996,2020-12-17 19:18:43,453,38479,1,0,155,14,0.0,0.0,10604,1.0
372,369259,6566866,2020-12-18 10:03:19,453,38479,1,0,2,1,0.0,0.0,10629,1.0
373,369259,6567267,2020-12-18 10:08:18,453,38479,2,0,37,2,0.08,0.09,10604,0.12
374,369259,6607086,2020-12-19 15:40:40,453,38479,2,0,160,16,0.44,0.03,10629,0.56
375,369090,6562009,2020-12-18 09:12:19,453,38479,1,0,2,1,0.0,0.0,10629,1.0
376,369090,6567558,2020-12-18 10:11:45,453,38479,2,0,76,4,0.04,0.05,10604,0.21
377,368687,6558901,2020-12-18 08:30:49,453,38479,1,0,51,3,0.0,0.0,10604,1.0
378,249560,3741353,2019-12-20 11:57:07,453,27374,1,0,16,2,0.0,0.0,8158,1.0
379,249371,3736751,2019-12-20 10:36:02,453,27374,1,0,19,1,0.0,0.0,8158,1.0
380,249561,3741929,2019-12-20 12:13:06,453,27374,1,0,92,3,0.0,0.0,8158,1.0
381,249402,3742048,2019-12-20 12:17:40,453,27374,1,0,105,14,0.0,0.0,8158,1.0
382,249203,3719115,2019-12-19 14:47:07,453,27374,1,0,76,6,0.0,0.0,8158,1.0
383,249203,3722744,2019-12-19 18:26:56,453,27374,2,0,203,11,0.7,0.19,8135,0.88
384,249203,3734776,2019-12-20 09:55:46,453,27374,2,0,202,10,0.76,0.27,8158,1.0
385,249275,3731453,2019-12-20 09:07:11,453,27374,1,0,28,2,0.0,0.0,8158,1.0
386,249375,3741837,2019-12-20 12:08:45,453,27374,1,0,34,2,0.0,0.0,8158,1.0
387,249374,3742079,2019-12-20 12:18:52,453,27374,1,0,30,2,0.0,0.0,8158,1.0
388,249277,3731562,2019-12-20 09:08:20,453,27374,1,0,33,1,0.0,0.0,8158,1.0
389,335164,5788624,2020-11-27 12:42:45,453,37486,1,0,26,1,0.0,0.0,10808,1.0
390,335164,5788891,2020-11-27 12:47:52,453,37486,2,0,53,2,0.96,0.58,10801,0.6
391,335164,5788964,2020-11-27 12:49:33,453,37486,2,0,60,2,0.82,0.82,10808,0.97
392,337680,5789093,2020-11-27 12:52:43,453,37486,1,0,25,1,0.0,0.0,10808,1.0
393,335191,5786599,2020-11-27 12:09:09,453,37486,1,0,34,1,0.0,0.0,10808,1.0
394,335191,5788500,2020-11-27 12:40:07,453,37486,2,0,64,3,0.94,0.0,10801,0.89
395,335183,5786194,2020-11-27 12:03:36,453,37486,1,0,54,3,0.0,0.0,10801,1.0
396,335192,5786677,2020-11-27 12:10:26,453,37486,1,0,29,1,0.0,0.0,10808,1.0
397,335192,5788585,2020-11-27 12:42:01,453,37486,2,0,59,2,0.98,0.0,10801,0.86
398,335111,5774328,2020-11-27 10:07:16,453,37486,1,0,77,4,0.0,0.0,10808,1.0
399,335197,5788895,2020-11-27 12:47:56,453,37486,1,0,120,4,0.0,0.0,10808,1.0
400,335197,5789117,2020-11-27 12:53:32,453,37486,2,0,120,4,0.0,0.0,10801,1.0
401,334676,5765826,2020-11-27 07:58:04,453,37486,1,0,116,3,0.0,0.0,10808,1.0
402,334676,5766040,2020-11-27 08:07:46,453,37486,2,0,116,3,0.0,0.0,10801,1.0
403,335162,5779309,2020-11-27 11:01:12,453,37486,1,0,70,2,0.0,0.0,10808,1.0
404,335196,5786185,2020-11-27 12:03:22,453,37486,1,0,26,2,0.0,0.0,10808,1.0
405,335112,5778187,2020-11-27 10:48:59,453,37486,1,0,69,3,0.0,0.0,10808,1.0
406,335184,5786766,2020-11-27 12:11:40,453,37486,1,0,31,2,0.0,0.0,10801,1.0
407,337861,5795326,2020-11-27 14:55:18,453,37524,1,0,23,2,0.0,0.0,10880,1.0
408,338033,5802572,2020-11-27 16:17:22,453,37524,1,0,62,3,0.0,0.0,10880,1.0
409,336428,5750134,2020-11-26 17:11:30,453,37524,1,0,110,9,0.0,0.0,4600,1.0
410,336428,5751779,2020-11-26 17:44:21,453,37524,2,0,109,8,0.0,0.0,10880,1.0
411,336428,5801633,2020-11-27 16:06:47,453,37524,2,0,110,7,0.0,0.0,4600,0.94
412,337930,5801328,2020-11-27 16:03:36,453,37524,1,0,37,3,0.0,0.0,4600,1.0
413,338204,5809701,2020-11-27 17:41:37,453,37524,1,0,98,4,0.0,0.0,4600,1.0
414,338027,5803695,2020-11-27 16:29:21,453,37524,1,0,156,5,0.0,0.0,4600,1.0
415,247656,3689463,2019-12-18 16:40:43,453,27249,1,0,115,7,0.0,0.0,8190,1.0
416,247656,3690140,2019-12-18 16:52:56,453,27249,2,0,170,13,0.64,0.01,8187,1.0
417,247662,3685894,2019-12-18 15:23:31,453,27249,1,0,76,4,0.0,0.0,8190,1.0
418,248158,3692621,2019-12-18 17:38:43,453,27249,1,0,49,2,0.0,0.0,8187,1.0
419,248122,3691840,2019-12-18 17:23:19,453,27249,1,0,73,3,0.0,0.0,8187,1.0
420,247578,3692089,2019-12-18 17:27:47,453,27249,1,0,76,3,0.0,0.0,8187,1.0
421,247445,3677600,2019-12-17 19:19:49,453,27249,1,0,79,7,0.0,0.0,8187,1.0
422,247445,3678750,2019-12-17 21:44:10,453,27249,2,0,79,7,0.0,0.0,8190,1.0
423,363366,6427751,2020-12-14 12:28:22,453,40154,1,0,102,4,0.0,0.0,10712,1.0
424,363078,6426909,2020-12-14 12:04:42,453,40154,1,0,39,2,0.0,0.0,10713,1.0
425,363368,6427692,2020-12-14 12:26:27,453,40154,1,0,57,3,0.0,0.0,10712,1.0
426,362464,6424574,2020-12-14 11:35:24,453,40154,1,0,24,1,0.0,0.0,10713,1.0
427,361051,6384508,2020-12-12 23:24:45,453,40154,1,0,91,8,0.0,0.0,10712,1.0
428,362736,6425095,2020-12-14 11:41:51,453,40154,1,0,69,4,0.0,0.0,10713,1.0
429,361556,6397474,2020-12-13 17:09:24,453,40154,1,0,178,6,0.0,0.0,10713,1.0
430,363350,6427244,2020-12-14 12:10:36,453,40155,1,0,47,2,0.0,0.0,10733,1.0
431,362750,6419488,2020-12-14 10:32:31,453,40155,1,0,101,5,0.0,0.0,10735,1.0
432,362750,6420982,2020-12-14 10:49:15,453,40155,2,0,109,6,0.14,0.0,10733,0.99
433,362750,6427497,2020-12-14 12:18:52,453,40155,2,0,109,6,0.14,0.0,10735,1.0
434,361136,6408807,2020-12-13 22:37:13,453,40155,1,0,176,12,0.0,0.0,10733,1.0
435,361136,6424954,2020-12-14 11:40:19,453,40155,2,0,184,12,0.22,0.14,10735,0.83
436,363229,6423535,2020-12-14 11:23:26,453,40155,1,0,37,4,0.0,0.0,10735,1.0
437,362378,6413082,2020-12-14 08:13:21,453,40155,1,0,14,2,0.0,0.0,10733,1.0
438,363347,6427668,2020-12-14 12:25:21,453,40155,1,0,101,6,0.0,0.0,10735,1.0
439,363361,6427559,2020-12-14 12:20:58,453,40155,1,0,25,1,0.0,0.0,10733,1.0
440,362626,6415805,2020-12-14 09:40:13,453,40155,1,0,34,1,0.0,0.0,10733,1.0
441,362626,6426648,2020-12-14 12:00:47,453,40155,2,0,54,3,0.74,0.0,10735,0.93
442,363211,6427448,2020-12-14 12:16:57,453,40155,1,0,204,11,0.0,0.0,10735,1.0
443,250033,3750111,2019-12-20 15:25:09,453,27389,1,0,293,14,0.0,0.0,8203,1.0
444,250457,3755994,2019-12-20 17:19:50,453,27389,1,0,52,11,0.0,0.0,8225,1.0
445,250479,3756308,2019-12-20 17:26:50,453,27389,1,0,84,3,0.0,0.0,8203,1.0
446,249913,3735941,2019-12-20 10:21:06,453,27389,1,0,140,7,0.0,0.0,8203,1.0
447,249913,3737028,2019-12-20 10:40:57,453,27389,2,0,140,7,0.0,0.0,8225,1.0
448,249913,3742315,2019-12-20 12:32:49,453,27389,2,0,140,7,0.0,0.0,8203,1.0
449,250377,3753407,2019-12-20 16:35:15,453,27389,1,0,17,1,0.0,0.0,8203,1.0
450,249929,3736803,2019-12-20 10:36:45,453,27389,1,0,228,11,0.0,0.0,8203,1.0
451,249929,3737044,2019-12-20 10:41:11,453,27389,2,0,228,11,0.0,0.0,8225,1.0
452,250187,3751256,2019-12-20 15:46:59,453,27389,1,0,24,3,0.0,0.0,8203,1.0
453,250187,3756548,2019-12-20 17:32:48,453,27389,2,0,68,10,0.9,0.25,8225,0.69
454,368960,6566190,2020-12-18 09:55:25,453,38481,1,0,6,2,0.0,0.0,10632,1.0
455,368960,6624293,2020-12-21 00:15:52,453,38481,2,0,132,7,0.1,0.06,10607,0.58
456,368968,6624340,2020-12-21 00:27:34,453,38481,1,0,91,4,0.0,0.0,10607,1.0
457,368973,6624408,2020-12-21 01:05:51,453,38481,1,0,159,6,0.0,0.0,10607,1.0
458,368955,6624122,2020-12-20 23:46:32,453,38481,1,0,75,2,0.0,0.0,10607,1.0
459,368944,6619546,2020-12-20 18:57:28,453,38481,1,0,116,3,0.0,0.0,10607,-0.0
460,368708,6555037,2020-12-17 23:00:45,453,38481,1,0,207,13,0.0,0.0,10632,1.0
461,368708,6555439,2020-12-17 23:22:28,453,38481,2,0,243,17,0.3,0.01,10607,0.89
462,368964,6624329,2020-12-21 00:24:10,453,38481,1,0,79,3,0.0,0.0,10607,1.0
463,337017,5767321,2020-11-27 08:42:37,453,37485,1,0,94,4,0.0,0.0,10780,1.0
464,337017,5786064,2020-11-27 12:02:06,453,37485,2,0,94,4,0.0,0.0,10783,1.0
465,336073,5742947,2020-11-26 15:10:31,453,37485,1,0,15,1,0.0,0.0,10803,1.0
466,336073,5762590,2020-11-26 22:31:13,453,37485,2,0,67,3,0.44,0.0,10783,0.81
467,336905,5769786,2020-11-27 09:18:57,453,37485,1,0,28,1,0.0,0.0,10780,1.0
468,336905,5778146,2020-11-27 10:48:35,453,37485,2,0,29,1,0.62,0.62,10783,0.4
469,336068,5742846,2020-11-26 15:08:31,453,37485,1,0,25,2,0.0,0.0,10803,1.0
470,336068,5744164,2020-11-26 15:34:11,453,37485,2,0,45,1,0.98,0.98,10780,0.74
471,336068,5762243,2020-11-26 22:20:50,453,37485,3,0,45,1,0.71,0.71,10783,0.96
472,336889,5773213,2020-11-27 09:54:02,453,37485,1,0,125,11,0.0,0.0,10803,1.0
473,336889,5783504,2020-11-27 11:38:54,453,37485,2,0,270,16,0.9,0.0,10783,0.59
474,336904,5769363,2020-11-27 09:14:20,453,37485,1,0,95,5,0.0,0.0,10803,1.0
475,336901,5772886,2020-11-27 09:50:20,453,37485,1,0,32,3,0.0,0.0,10803,1.0
476,336901,5773896,2020-11-27 10:02:07,453,37485,2,0,18,4,0.5,0.42,10783,0.38
477,336081,5743213,2020-11-26 15:15:53,453,37485,1,0,29,2,0.0,0.0,10803,1.0
478,336081,5764247,2020-11-26 23:25:38,453,37485,2,0,87,5,0.66,0.38,10783,0.74
479,336909,5780251,2020-11-27 11:10:44,453,37485,1,0,41,3,0.0,0.0,10803,1.0
480,336910,5785739,2020-11-27 11:58:57,453,37485,1,0,46,3,0.0,0.0,10780,1.0
481,336099,5743537,2020-11-26 15:21:46,453,37485,1,0,30,1,0.0,0.0,10803,1.0
482,336099,5763573,2020-11-26 22:59:04,453,37485,2,0,74,4,0.74,0.42,10783,0.73
483,337404,5783906,2020-11-27 11:42:19,453,37485,1,0,38,3,0.0,0.0,10783,1.0
484,336082,5743736,2020-11-26 15:25:52,453,37485,1,0,49,2,0.0,0.0,10780,1.0
485,336082,5763169,2020-11-26 22:46:30,453,37485,2,0,51,4,0.08,0.0,10783,0.93
486,336902,5776570,2020-11-27 10:31:34,453,37485,1,0,146,11,0.0,0.0,10803,1.0
487,337405,5784803,2020-11-27 11:50:45,453,37485,1,0,177,8,0.0,0.0,10783,1.0
488,337520,5788087,2020-11-27 12:31:48,453,37485,1,0,49,3,0.0,0.0,10780,1.0
489,248009,3709657,2019-12-19 10:43:14,453,27283,1,0,151,6,0.0,0.0,8290,1.0
490,248223,3706220,2019-12-19 09:56:54,453,27283,1,0,92,4,0.0,0.0,8290,1.0
491,248374,3717202,2019-12-19 12:02:56,453,27283,1,0,91,5,0.0,0.0,8290,1.0
492,248101,3691765,2019-12-18 17:21:59,453,27283,1,0,70,6,0.0,0.0,8290,1.0
493,248263,3714725,2019-12-19 11:34:06,453,27283,1,0,64,4,0.0,0.0,8290,1.0
494,248385,3714913,2019-12-19 11:36:06,453,27283,1,0,217,15,0.0,0.0,8290,1.0
495,248395,3712339,2019-12-19 11:09:47,453,27283,1,0,18,1,0.0,0.0,8290,1.0
496,248153,3693535,2019-12-18 19:01:02,453,27283,1,0,126,13,0.0,0.0,8290,1.0
497,248225,3704098,2019-12-19 09:29:33,453,27283,1,0,50,2,0.0,0.0,8290,1.0
498,361599,6398160,2020-12-13 17:24:02,453,38480,1,0,28,2,0.0,0.0,10633,1.0
499,361668,6606487,2020-12-19 14:36:15,453,38480,1,0,73,3,0.0,0.0,10633,1.0
500,361668,6617177,2020-12-20 16:58:51,453,38480,2,0,98,4,0.52,0.04,10635,0.96
501,361601,6397596,2020-12-13 17:11:50,453,38480,1,0,30,1,0.0,0.0,10633,1.0
502,361696,6606605,2020-12-19 14:56:18,453,38480,1,0,46,4,0.0,0.0,10633,1.0
503,361600,6398275,2020-12-13 17:26:22,453,38480,1,0,4,1,0.0,0.0,10633,1.0
504,368842,6579004,2020-12-18 12:24:50,453,38480,1,0,3,1,0.0,0.0,10633,1.0
505,368842,6625545,2020-12-21 12:29:55,453,38480,2,0,73,4,0.14,0.13,10635,0.25
506,361614,6578117,2020-12-18 12:06:42,453,38480,1,0,36,2,0.0,0.0,10633,1.0
507,361606,6397763,2020-12-13 17:14:46,453,38480,1,0,29,3,0.0,0.0,10633,1.0
508,361705,6606780,2020-12-19 15:18:02,453,38480,1,0,73,6,0.0,0.0,10633,1.0
509,368823,6607008,2020-12-19 15:36:02,453,38480,1,0,58,4,0.0,0.0,10633,1.0
510,368823,6617471,2020-12-20 17:11:38,453,38480,2,0,58,5,0.0,0.0,10635,1.0
511,248230,3694275,2019-12-18 19:52:51,453,27388,1,0,180,10,0.0,0.0,8223,1.0
512,249209,3719326,2019-12-19 14:56:54,453,27388,1,0,39,3,0.0,0.0,8223,1.0
513,250244,3751260,2019-12-20 15:47:05,453,27388,1,0,197,5,0.0,0.0,8224,1.0
514,250325,3752950,2019-12-20 16:26:11,453,27388,1,0,50,3,0.0,0.0,8223,1.0
515,250325,3754043,2019-12-20 16:45:31,453,27388,2,0,64,3,0.4,0.39,8224,0.9
516,250373,3753624,2019-12-20 16:39:20,453,27388,1,0,62,2,0.0,0.0,8224,1.0
517,250484,3756303,2019-12-20 17:26:46,453,27388,1,0,40,1,0.0,0.0,8223,1.0
518,341081,5884554,2020-11-30 11:09:16,453,37540,1,0,76,2,0.0,0.0,10915,1.0
519,341081,5889252,2020-11-30 12:06:31,453,37540,2,0,26,1,0.9,0.9,10883,0.62
520,341081,5899612,2020-11-30 17:52:51,453,37540,2,0,60,3,0.38,0.39,10915,0.85
521,341099,5885021,2020-11-30 11:16:02,453,37540,1,0,127,7,0.0,0.0,10915,1.0
522,341099,5889457,2020-11-30 12:12:28,453,37540,2,0,111,6,0.34,0.33,10883,0.89
523,340950,5881203,2020-11-30 10:21:08,453,37540,1,0,85,3,0.0,0.0,10915,1.0
524,340950,5898824,2020-11-30 17:29:25,453,37540,2,0,77,6,0.74,0.33,10883,0.68
525,340599,5880515,2020-11-30 10:07:23,453,37540,1,0,31,2,0.0,0.0,10915,1.0
526,340599,5881617,2020-11-30 10:29:44,453,37540,2,0,63,5,0.98,0.0,10883,0.87
527,340599,5897129,2020-11-30 16:45:36,453,37540,2,0,68,6,0.94,0.0,10915,0.97
528,340945,5883042,2020-11-30 10:49:51,453,37540,1,0,42,2,0.0,0.0,10915,1.0
529,340413,5870213,2020-11-29 21:51:13,453,37540,1,0,143,4,0.0,0.0,10883,1.0
530,340413,5874868,2020-11-30 02:30:14,453,37540,2,0,184,10,0.56,0.28,10915,0.94
531,244962,3635852,2019-12-14 18:51:10,453,27247,1,0,163,7,0.0,0.0,8194,1.0
532,245575,3635932,2019-12-14 19:05:32,453,27247,1,0,41,3,0.0,0.0,8194,1.0
533,245603,3687151,2019-12-18 15:56:20,453,27247,1,0,67,4,0.0,0.0,8194,1.0
534,247600,3690251,2019-12-18 16:54:59,453,27247,1,0,52,2,0.0,0.0,8194,1.0
535,245598,3685203,2019-12-18 15:08:03,453,27247,1,0,18,1,0.0,0.0,8194,1.0
536,248025,3690336,2019-12-18 16:56:13,453,27247,1,0,29,1,0.0,0.0,8194,1.0
537,245574,3635913,2019-12-14 19:03:17,453,27247,1,0,19,2,0.0,0.0,8194,1.0
538,245585,3683487,2019-12-18 14:23:42,453,27247,1,0,38,2,0.0,0.0,8194,1.0
539,245578,3635962,2019-12-14 19:10:15,453,27247,1,0,21,1,0.0,0.0,8194,1.0
540,247605,3692327,2019-12-18 17:32:29,453,27247,1,0,26,2,0.0,0.0,8194,1.0
541,248114,3692357,2019-12-18 17:33:11,453,27247,1,0,28,2,0.0,0.0,8194,1.0
542,248021,3690739,2019-12-18 17:03:31,453,27247,1,0,13,1,0.0,0.0,8194,1.0
543,245584,3683423,2019-12-18 14:22:02,453,27247,1,0,11,1,0.0,0.0,8194,1.0
544,248140,3692306,2019-12-18 17:32:10,453,27247,1,0,26,1,0.0,0.0,8194,1.0
545,247585,3679521,2019-12-17 23:18:03,453,27247,1,0,94,5,0.0,0.0,8195,1.0
546,247585,3682017,2019-12-18 13:38:36,453,27247,2,0,94,5,0.0,0.0,8194,1.0
547,245604,3687181,2019-12-18 15:57:01,453,27247,1,0,21,1,0.0,0.0,8194,1.0
548,245587,3683508,2019-12-18 14:24:16,453,27247,1,0,12,1,0.0,0.0,8194,1.0
549,245573,3635896,2019-12-14 19:00:51,453,27247,1,0,27,2,0.0,0.0,8194,1.0
550,247783,3689224,2019-12-18 16:36:24,453,27247,1,0,69,6,0.0,0.0,8194,1.0
551,368295,6537507,2020-12-17 11:08:29,453,38628,1,0,42,2,0.0,0.0,10752,1.0
552,364003,6529592,2020-12-17 08:35:52,453,38628,1,0,173,7,0.0,0.0,10752,1.0
