,id_mission,id_report,id_labdoc,id_trace,user,sim
664,453,27066,244645,3616784,7714,1.0
665,453,27066,244095,3605569,7739,1.0
666,453,27066,244095,3605738,7714,1.0
667,453,27066,244670,3617097,7714,1.0
668,453,27065,244595,3616837,7738,1.0
669,453,27065,244615,3617060,7737,1.0
670,453,27065,244545,3615699,7738,1.0
671,453,27065,244515,3608858,7738,1.0
672,453,27065,244567,3615564,7738,1.0
673,453,27065,244567,3616318,7737,0.76
674,453,27065,244548,3616395,7738,1.0
675,453,27065,244576,3616612,7738,1.0
676,453,27065,244520,3607337,7738,1.0
677,453,27065,244516,3607290,7738,1.0
678,453,38630,368120,6546602,10770,1.0
679,453,38630,368569,6547708,10770,1.0
680,453,38630,368090,6531484,10770,1.0
681,453,38630,364058,6531449,10770,1.0
682,453,38630,368154,6541751,10770,1.0
683,453,38630,368275,6547363,10770,1.0
684,453,38630,368305,6546413,10770,1.0
685,453,27373,249370,3728565,8130,1.0
686,453,27373,249979,3741690,8130,1.0
687,453,27373,250116,3741995,8130,1.0
688,453,27373,249318,3741196,8130,1.0
689,453,27373,249387,3725699,8130,1.0
690,453,27373,249883,3741285,8130,1.0
691,453,27373,249932,3741644,8130,1.0
692,453,27373,250126,3742281,8130,1.0
693,453,38629,367607,6534716,10746,1.0
694,453,38629,367607,6537625,10750,0.76
695,453,38629,366440,6493292,10750,1.0
696,453,38629,366089,6532583,10746,1.0
697,453,38629,367548,6541030,10746,1.0
698,453,38629,367548,6541190,10750,0.97
699,453,38629,367549,6541219,10746,1.0
700,453,38629,361200,6387243,10746,1.0
701,453,38629,361200,6520075,10750,0.98
702,453,38629,361200,6520953,10746,0.98
703,453,38629,366563,6534527,10746,1.0
704,453,38629,366563,6537575,10750,1.0
705,453,38629,366563,6538218,10746,0.78
706,453,38629,367538,6538767,10746,1.0
707,453,27248,247816,3688999,8192,1.0
708,453,27248,246546,3658662,8192,1.0
709,453,27248,247667,3682375,8192,1.0
710,453,27248,248132,3692411,8192,1.0
711,453,27248,247699,3685555,8192,1.0
712,453,27248,248049,3690523,8192,1.0
713,453,37521,334233,5810150,10872,1.0
714,453,37521,334233,5811151,10851,1.0
715,453,37521,332360,5796071,10872,1.0
716,453,37521,332360,5809917,10851,1.0
717,453,37521,334220,5806497,10872,1.0
718,453,37521,334220,5811225,10851,1.0
719,453,37521,332367,5809895,10851,1.0
720,453,37521,332367,5811034,10872,0.84
721,453,37521,332367,5811281,10851,1.0
722,453,37521,334311,5808724,10851,1.0
723,453,37521,331665,5656028,10872,1.0
724,453,37521,331665,5674159,10851,0.91
725,453,37521,331665,5693642,10872,0.99
726,453,37521,331665,5698938,10851,0.97
727,453,37521,331665,5793483,10872,1.0
728,453,37521,331665,5808623,10851,1.0
729,453,27084,241192,3629085,7805,1.0
730,453,27084,241717,3626795,7805,1.0
731,453,27084,244636,3628766,7805,1.0
732,453,27084,244636,3629070,7803,0.16
733,453,27084,244636,3629614,7805,0.99
734,453,27084,244636,3630000,7803,0.84
735,453,27084,241660,3605913,7805,1.0
736,453,27084,241660,3617963,7803,0.97
737,453,27067,244878,3617000,7711,1.0
738,453,27067,244667,3606744,7741,1.0
739,453,27067,244667,3608600,7711,1.0
740,453,27067,244808,3612560,7711,1.0
741,453,27067,244887,3617063,7711,1.0
742,453,27067,243857,3610757,7711,1.0
743,453,27067,244798,3610163,7711,1.0
744,453,27067,244673,3606852,7741,1.0
745,453,27067,244673,3608598,7711,1.0
746,453,27067,244684,3606871,7741,1.0
747,453,27067,244684,3608606,7711,1.0
748,453,27067,244685,3606896,7741,1.0
749,453,27067,244685,3608609,7711,1.0
750,453,27246,247993,3688737,8193,1.0
751,453,27246,247842,3690095,8193,1.0
752,453,27246,248044,3690581,8193,1.0
753,453,27246,247775,3685751,8193,1.0
754,453,27246,248152,3692600,8193,1.0
755,453,38631,367653,6520347,10773,1.0
756,453,38631,367653,6523969,10774,0.87
757,453,38631,367653,6529100,10773,0.99
758,453,38631,368495,6547299,10774,1.0
759,453,38631,368192,6536454,10774,1.0
760,453,38631,368401,6543555,10773,1.0
761,453,38631,368346,6543404,10773,1.0
762,453,38631,368346,6546104,10774,1.0
763,453,38631,368099,6529879,10774,1.0
764,453,38631,368334,6540737,10774,1.0
765,453,38631,367778,6529148,10773,1.0
766,453,38631,368333,6540768,10774,1.0
767,453,27179,245877,3654895,8259,1.0
768,453,27179,245982,3643285,8257,1.0
769,453,27179,245982,3654526,8259,0.51
770,453,27179,246346,3654512,8259,1.0
771,453,27179,245889,3654977,8259,1.0
772,453,27179,245896,3655019,8259,1.0
773,453,27179,245837,3648646,8259,1.0
774,453,37561,334528,5732908,10918,1.0
775,453,37561,334452,5726968,10951,1.0
776,453,37561,334488,5728292,10918,1.0
777,453,37561,334522,5731270,10951,1.0
778,453,37561,334537,5735675,10918,1.0
779,453,37561,334309,5700682,10951,1.0
780,453,37560,335469,5734132,10921,1.0
781,453,37560,335628,5734891,10921,1.0
782,453,37560,333701,5718514,10926,1.0
783,453,37560,333701,5718735,10921,0.99
784,453,37560,333701,5720461,10926,0.94
785,453,37560,335639,5735280,10926,1.0
786,453,37560,335473,5732347,10926,1.0
787,453,37560,335451,5734838,10921,1.0
788,453,37560,332465,5660695,10926,1.0
789,453,37560,332465,5719155,10921,1.0
790,453,37560,335331,5728670,10926,1.0
791,453,27282,248964,3710187,8264,1.0
792,453,27282,248807,3704930,8264,1.0
793,453,27282,249130,3716224,8264,1.0
794,453,27282,248803,3704838,8264,1.0
795,453,27282,248995,3714357,8264,1.0
796,453,27282,247704,3684791,8286,1.0
797,453,27282,247704,3705414,8264,0.94
798,453,27282,248970,3709506,8264,1.0
799,453,27370,250114,3741664,8161,1.0
800,453,27370,249334,3723238,8161,1.0
801,453,27370,249452,3738997,8161,1.0
802,453,27370,249493,3742236,8161,1.0
803,453,27370,249320,3722198,8161,1.0
804,453,37522,336377,5805490,10877,1.0
805,453,37522,336381,5808796,10877,1.0
806,453,37522,335552,5748031,10871,1.0
807,453,37522,335552,5754118,10877,1.0
808,453,37522,335552,5796694,10871,1.0
809,453,37522,335646,5796039,10877,1.0
810,453,37522,335646,5798244,10871,0.65
811,453,37522,336327,5807802,10871,1.0
812,453,27280,247988,3717250,8285,1.0
813,453,27280,248145,3702428,8285,1.0
814,453,27280,248423,3717488,8285,1.0
815,453,27280,248405,3696995,3994,1.0
816,453,27280,248405,3711668,8285,0.54
817,453,27280,248373,3696743,3994,1.0
818,453,27280,248373,3707750,8285,0.91
819,453,27280,248412,3697199,3994,1.0
820,453,27280,248412,3714451,8285,0.77
821,453,27063,244799,3610199,7712,1.0
822,453,27063,242170,3608428,7712,1.0
823,453,27063,244877,3615018,7712,1.0
824,453,27063,244814,3612396,7712,1.0
825,453,27063,244941,3616962,7712,1.0
826,453,27063,244905,3616881,7712,1.0
827,453,27391,249623,3757029,8226,1.0
828,453,27391,249615,3756883,8226,1.0
829,453,27391,249604,3749926,8226,1.0
830,453,27391,249604,3750251,8221,0.75
831,453,27391,249604,3750617,8226,0.78
832,453,27391,249604,3750792,8221,1.0
833,453,27391,249611,3757051,8226,1.0
834,453,27391,249619,3757040,8226,1.0
835,453,27391,249624,3735421,8226,1.0
836,453,27391,249624,3738039,8221,1.0
837,453,27391,249598,3742749,8226,1.0
838,453,27081,242920,3621533,7787,1.0
839,453,27081,239822,3612627,7784,1.0
840,453,27081,244873,3628863,7787,1.0
841,453,27081,243012,3625611,7787,1.0
842,453,27081,244883,3628933,7787,1.0
843,453,27081,243011,3623638,7787,1.0
844,453,27081,243011,3623808,7784,0.99
845,453,27081,243011,3625802,7787,0.73
846,453,27081,242919,3621542,7787,1.0
847,453,27081,241830,3625837,7787,1.0
848,453,38521,365132,6516641,10663,1.0
849,453,38521,363933,6511734,10663,1.0
850,453,38521,363796,6500063,10663,1.0
851,453,38521,363914,6506768,10663,1.0
852,453,38521,363571,6430774,10663,1.0
853,453,38521,363571,6455446,10664,1.0
854,453,38521,363962,6514651,10663,1.0
855,453,38478,369184,6563173,10631,1.0
856,453,38478,369707,6579104,10631,1.0
857,453,38478,369632,6578743,10631,1.0
858,453,38478,368669,6549873,10610,1.0
859,453,38478,368669,6552152,10631,0.84
860,453,38478,369261,6568853,10631,1.0
861,453,38478,369638,6578903,10631,1.0
862,453,38556,369804,6595112,10701,1.0
863,453,38556,369957,6597657,10701,1.0
864,453,38556,369739,6580196,10700,1.0
865,453,38556,368848,6586586,10700,1.0
866,453,38556,369759,6583025,10700,1.0
867,453,38556,369759,6584258,10701,0.83
868,453,38556,369759,6585105,10700,1.0
869,453,38556,369759,6597770,10701,0.9
870,453,38556,366682,6522083,10701,1.0
871,453,38556,366682,6552785,10700,0.99
872,453,38556,366682,6582102,10701,0.99
873,453,38556,369878,6586777,10700,1.0
874,453,38556,369878,6587312,10701,0.83
875,453,38556,369878,6588708,10700,0.76
876,453,38556,369878,6597337,10701,0.69
877,453,38522,366140,6513477,10666,1.0
878,453,38522,366166,6516702,10666,1.0
879,453,38522,366159,6516454,10666,1.0
880,453,38522,366088,6501504,10666,1.0
881,453,38522,366116,6500129,10666,1.0
882,453,38522,366128,6508614,10666,1.0
883,1376,34843,313544,5188566,10400,1.0
884,1376,34843,313544,5318353,10387,1.0
885,1376,34843,313544,5322670,10382,0.99
886,1376,34843,313544,5322705,10400,1.0
887,1376,34843,325259,5480420,10387,1.0
888,1376,34843,325259,5543663,10384,0.8
889,1376,34843,313676,5323367,10400,1.0
890,1376,34843,313676,5480264,10384,1.0
891,1376,34843,313676,5503696,10382,1.0
892,1376,34843,317581,5480317,10384,1.0
893,1376,34843,326302,5503977,10382,1.0
894,1376,34843,326302,5504144,10396,1.0
895,1376,34843,326302,5537817,10382,0.83
896,1376,34843,326302,5539280,10396,1.0
897,1376,34843,326302,5543423,10384,1.0
898,1376,34843,313555,5323500,10400,1.0
899,1376,34843,313555,5502910,10384,0.98
900,1376,34843,313555,5552176,10396,1.0
901,1376,34843,312700,5162119,10387,1.0
902,1376,34843,312700,5162412,10384,1.0
903,1376,34843,312700,5199742,10400,0.64
904,1376,34843,312700,5259189,10382,0.99
905,1376,34843,312700,5480653,10400,1.0
906,1376,34843,312700,5503832,10384,0.92
907,1376,34843,312700,5504152,10396,1.0
908,1376,34843,325265,5480726,10387,1.0
909,1376,34843,325265,5480786,10384,0.94
910,1376,34843,310381,5161532,10384,1.0
911,1376,34843,313557,5188921,10400,1.0
912,1376,34843,313557,5259135,10382,0.98
913,1376,34843,313557,5322634,10400,1.0
914,1376,34843,313557,5503526,10384,0.97
915,1376,34843,326327,5504240,10384,1.0
916,1376,34843,328216,5539744,10394,1.0
917,1376,34843,328216,5540207,10382,0.91
918,1376,34843,327891,5532735,10400,1.0
919,1376,34843,325264,5480739,10384,1.0
920,1376,34843,317537,5319320,10384,1.0
921,1376,34843,316482,5294882,10384,1.0
922,1376,34843,316482,5318933,10387,0.88
923,1376,34843,316482,5322973,10382,1.0
924,1376,34843,316482,5480391,10384,0.93
925,1376,34843,316482,5503879,10396,1.0
926,1376,34843,316482,5540226,10382,0.8
927,1376,34843,316482,5543046,10384,0.99
928,1376,34843,313542,5188590,10400,1.0
929,1376,34843,313542,5481122,10384,0.96
930,1376,34843,313540,5188654,10400,1.0
931,1376,34843,312680,5184277,10384,1.0
932,1376,34843,312680,5318324,10387,1.0
933,1376,34843,312680,5322545,10400,0.99
934,1376,34843,325263,5480748,10394,1.0
935,1376,34843,325263,5505979,10384,0.45
936,1376,34843,313551,5322625,10400,1.0
937,1376,34843,313551,5503606,10384,1.0
938,1376,34985,322170,5429000,7430,1.0
939,1376,34985,322170,5430088,11435,1.0
940,1376,34985,322170,5430407,7430,0.99
941,1376,34985,321729,5402701,10996,1.0
942,1376,34985,321729,5428977,11435,1.0
943,1376,34985,321729,5429232,10993,1.0
944,1376,34985,321729,5429738,10996,0.93
945,1376,34985,321729,5430222,11435,1.0
946,1376,34985,321729,5431350,10996,1.0
947,1376,34985,321729,5431393,10993,0.81
948,1376,34985,321729,5431494,10996,1.0
949,1376,34985,321729,5437889,7430,1.0
950,1376,34985,322179,5431126,10996,1.0
951,1376,34985,322179,5437913,7430,0.99
952,1376,34985,322220,5431348,10993,1.0
953,1376,34985,321731,5403126,10993,1.0
954,1376,34985,321731,5429147,7430,1.0
955,1376,34985,322171,5429009,7430,1.0
956,1376,34985,322171,5430095,11435,1.0
957,1376,34985,322171,5430412,7430,0.99
958,1376,34985,322185,5431379,7430,1.0
959,1376,34985,322172,5429036,7430,1.0
960,1376,34985,322172,5430259,11435,1.0
961,1376,34985,322218,5431339,10993,1.0
962,1376,34985,321694,5402567,10993,1.0
963,1376,34985,322287,5431366,10993,1.0
964,1376,34985,322167,5429619,10996,1.0
965,1376,34985,322167,5431255,7430,1.0
966,1376,34985,322211,5429864,10996,1.0
967,1376,34985,322279,5431210,7430,1.0
968,1376,34985,322247,5430730,7430,1.0
969,1376,34754,313896,5290287,10424,1.0
970,1376,34754,313925,5288869,10424,1.0
971,1376,34754,313935,5291669,10424,1.0
972,1376,34754,310877,5127516,10430,1.0
973,1376,34754,313924,5201381,10424,1.0
974,1376,34754,313927,5288960,10424,1.0
975,1376,34754,316398,5290913,10423,1.0
976,1376,34754,316398,5291045,10424,1.0
977,1376,34754,316398,5312148,10423,0.62
978,1376,34754,316382,5291992,10424,1.0
979,1376,34754,316382,5313122,10430,0.87
980,1376,34754,313928,5201457,10424,1.0
981,1376,34754,316417,5291945,10424,1.0
982,1376,34715,321924,5437401,10531,1.0
983,1376,34715,321924,5438261,10541,1.0
984,1376,34715,321924,5451873,10531,0.86
985,1376,34715,321924,5468404,10541,0.99
986,1376,34715,322567,5436612,10537,1.0
987,1376,34715,322567,5503101,10540,0.74
988,1376,34715,322531,5436441,10537,1.0
989,1376,34715,322531,5438094,10541,1.0
990,1376,34715,323309,5450996,10527,1.0
991,1376,34715,323309,5463672,10531,0.96
992,1376,34715,323309,5468418,10541,1.0
993,1376,34715,323309,5481069,10527,1.0
994,1376,34715,323309,5483501,10537,0.98
995,1376,34715,312475,5155559,10541,1.0
996,1376,34715,312475,5306856,10540,1.0
997,1376,34715,312475,5315632,10541,1.0
998,1376,34715,312475,5483369,10537,0.8
999,1376,34715,312475,5502962,10540,0.93
1000,1376,34715,322162,5436665,10537,1.0
1001,1376,34715,322162,5444687,10541,0.99
1002,1376,34715,322162,5450490,10527,0.92
1003,1376,34715,322162,5482900,10541,0.98
1004,1376,34715,326300,5503450,10540,1.0
1005,1376,34715,322126,5428344,10537,1.0
1006,1376,34715,322126,5449461,10527,0.99
1007,1376,34715,322126,5482875,10541,1.0
1008,1376,34715,322183,5436923,10537,1.0
1009,1376,34715,322183,5438201,10541,1.0
1010,1376,34715,322183,5438689,10540,1.0
1011,1376,34715,322183,5459961,10541,1.0
1012,1376,34715,322183,5476448,10540,1.0
1013,1376,34715,322183,5482985,10541,0.87
1014,1376,34715,322183,5483471,10537,1.0
1015,1376,34715,326291,5503232,10540,1.0
1016,1376,34715,317354,5436953,10537,1.0
1017,1376,34715,317354,5482957,10541,1.0
1018,1376,34715,322572,5436831,10537,1.0
1019,1376,34715,322572,5438630,10540,0.99
1020,1376,34715,322572,5444648,10541,1.0
1021,1376,34715,322572,5450554,10527,1.0
1022,1376,34715,322572,5476320,10540,1.0
1023,1376,34715,312436,5438481,10541,1.0
1024,1376,34715,312436,5479216,10527,0.94
1025,1376,34715,312436,5482853,10541,0.99
1026,1376,34715,322729,5451170,10540,1.0
1027,1376,34715,322729,5467485,10541,1.0
1028,1376,34715,322729,5476452,10540,0.8
1029,1376,34715,322729,5483478,10537,1.0
1030,1376,34715,322165,5428904,10537,1.0
1031,1376,34715,322165,5438163,10541,0.94
1032,1376,34856,327499,5529135,10499,1.0
1033,1376,34856,327499,5559425,10513,0.87
1034,1376,34856,327499,5568515,10494,0.99
1035,1376,34856,327499,5577517,10513,0.99
1036,1376,34856,327522,5529105,10499,1.0
1037,1376,34856,327522,5537144,10513,0.41
1038,1376,34856,327795,5553342,10513,1.0
1039,1376,34856,327795,5570878,10494,0.98
1040,1376,34856,327795,5580945,10513,0.99
1041,1376,34856,327795,5581117,10509,0.99
1042,1376,34856,327795,5581137,10513,1.0
1043,1376,34856,327795,5581202,10509,1.0
1044,1376,34856,327795,5581420,10513,1.0
1045,1376,34856,328490,5559747,10513,1.0
1046,1376,34856,328490,5562455,10494,1.0
1047,1376,34856,328490,5577361,7513,1.0
1048,1376,34856,328490,5581438,10513,1.0
1049,1376,34856,327353,5526571,7513,1.0
1050,1376,34856,327353,5540126,10509,1.0
1051,1376,34856,327353,5560554,10494,0.98
1052,1376,34856,310967,5500256,10499,1.0
1053,1376,34856,310967,5525904,7513,0.71
1054,1376,34856,310967,5540121,10509,0.9
1055,1376,34856,310967,5540161,7513,1.0
1056,1376,34856,310967,5552320,10499,1.0
1057,1376,34856,310967,5560427,10494,0.98
1058,1376,34856,327528,5530000,10499,1.0
1059,1376,34856,327528,5568727,10494,0.99
1060,1376,34856,327528,5579852,10509,0.92
1061,1376,34856,327685,5529444,10499,1.0
1062,1376,34856,327330,5526609,10499,1.0
1063,1376,34856,327330,5579465,10509,0.96
1064,1376,34856,327330,5579747,7513,0.89
1065,1376,34856,327330,5581642,10509,0.96
1066,1376,34856,328220,5539830,7513,1.0
1067,1376,34856,328220,5552205,10499,0.98
1068,1376,34856,328220,5560707,10494,0.95
1069,1376,34856,328220,5581053,10509,0.95
1070,1376,34856,328225,5540430,10509,1.0
1071,1376,34856,328225,5546480,10499,1.0
1072,1376,34856,328225,5562540,10494,0.99
1073,1376,34856,328225,5578515,10509,0.99
1074,1376,34856,328271,5540531,10509,1.0
1075,1376,34856,328271,5540554,10513,0.23
1076,1376,34856,328271,5540581,10509,0.78
1077,1376,34856,328271,5551938,10499,1.0
1078,1376,34856,328271,5553602,10513,0.98
1079,1376,34856,328271,5562378,10494,0.99
1080,1376,34856,328271,5580889,10513,1.0
1081,1376,34856,327460,5526620,10499,1.0
1082,1376,34856,327526,5527045,10499,1.0
1083,1376,34856,327526,5537212,10513,0.19
1084,1376,34856,327526,5561860,10494,0.98
1085,1376,34856,310961,5294144,10494,1.0
1086,1376,34856,310961,5499042,10499,1.0
1087,1376,34856,310961,5523710,7513,0.99
1088,1376,34856,310961,5540146,10509,1.0
1089,1376,34856,310961,5564862,10494,1.0
1090,1376,34856,310961,5578564,10509,0.97
1091,1376,34856,310961,5578865,7513,1.0
1092,1376,34856,310961,5579597,10509,1.0
1093,1376,34856,327500,5527292,10499,1.0
1094,1376,34856,327500,5580511,10513,0.81
1095,1376,34856,327500,5580842,10509,1.0
1096,1376,34856,327500,5581549,10513,1.0
1097,1376,34895,311183,5132094,10468,1.0
1098,1376,34895,323629,5490510,10482,1.0
1099,1376,34895,323629,5491953,10486,0.99
1100,1376,34895,323629,5494029,10482,0.88
1101,1376,34895,323629,5560058,10483,0.85
1102,1376,34895,323629,5562107,10469,1.0
1103,1376,34895,323629,5646616,10483,0.77
1104,1376,34895,328797,5570422,10483,1.0
1105,1376,34895,325849,5491988,10482,1.0
1106,1376,34895,325849,5494062,10468,0.48
1107,1376,34895,325849,5494320,10469,0.98
1108,1376,34895,325849,5495166,10479,0.7
1109,1376,34895,325849,5562303,10469,0.98
1110,1376,34895,325849,5563702,10482,0.97
1111,1376,34895,325849,5646812,10483,0.89
1112,1376,34895,323627,5464057,10469,1.0
1113,1376,34895,331676,5646780,10483,1.0
1114,1376,34895,328677,5565449,10483,1.0
1115,1376,34895,332866,5665850,10483,1.0
1116,1376,34895,330588,5617972,10483,1.0
1117,1376,34895,331188,5636496,10483,1.0
1118,1376,34895,331188,5664314,10479,0.99
1119,1376,34895,325854,5491002,10483,1.0
1120,1376,34895,325854,5561802,10469,0.63
1121,1376,34895,316221,5283674,10483,1.0
1122,1376,34895,316221,5562078,10469,0.98
1123,1376,34895,316221,5636435,10482,1.0
1124,1376,34895,316760,5463874,10483,1.0
1125,1376,34895,316760,5490650,10486,0.99
1126,1376,34895,316760,5561618,10469,0.99
1127,1376,34895,325870,5492358,10483,1.0
1128,1376,34895,325870,5492612,10486,1.0
1129,1376,34895,325870,5560370,10483,1.0
1130,1376,34895,325870,5561718,10469,1.0
1131,1376,34895,325870,5604679,10483,0.98
1132,1376,34895,325869,5492630,10468,1.0
1133,1376,34895,325869,5604719,10483,0.1
1134,1376,34895,325847,5490503,10483,1.0
1135,1376,34714,321780,5406730,10520,1.0
1136,1376,34714,321780,5412136,10525,0.52
1137,1376,34714,317251,5313833,10520,1.0
1138,1376,34714,317762,5324875,10520,1.0
1139,1376,34714,316310,5286370,10520,1.0
1140,1376,34714,316310,5287099,10530,0.65
1141,1376,34714,323325,5450385,10520,1.0
1142,1376,34714,317796,5325395,10520,1.0
1143,1376,34714,317796,5446300,10523,0.98
1144,1376,34714,323751,5469738,10520,1.0
1145,1376,34714,323824,5470662,10520,1.0
1146,1376,34714,321752,5404467,10520,1.0
1147,1376,34714,321752,5412210,10525,0.96
1148,1376,34714,321752,5423571,10520,1.0
1149,1376,34714,316789,5302334,10520,1.0
1150,1376,34714,317754,5428290,10520,1.0
1151,1376,34714,317754,5440120,10525,0.94
1152,1376,34714,317754,5451876,10530,1.0
1153,1376,34714,317754,5467408,10525,0.97
1154,1376,34714,317754,5469817,10523,1.0
1155,1376,34714,312451,5155927,10544,1.0
1156,1376,34714,312451,5174604,10520,0.93
1157,1376,34714,312451,5193783,10525,1.0
1158,1376,34714,312451,5207015,10520,0.67
1159,1376,34714,312451,5286738,10530,0.97
1160,1376,34714,323758,5469787,10520,1.0
1161,1376,34714,321960,5426780,10520,1.0
1162,1376,34714,317694,5324543,10520,1.0
1163,1376,34714,317694,5434857,10525,0.89
1164,1376,34714,317694,5451790,10530,1.0
1165,1376,34714,317755,5324843,10520,1.0
1166,1376,34714,323759,5470020,10520,1.0
1167,1376,34714,317679,5324833,10520,1.0
1168,1376,34714,317679,5451826,10530,1.0
1169,1376,34714,314052,5206924,10520,1.0
1170,1376,34714,314052,5287013,10530,1.0
1171,1376,34714,314052,5313164,10525,0.77
1172,1376,34714,314052,5421906,10520,0.94
1173,1376,34714,314052,5451771,10530,1.0
1174,1376,34714,314052,5466885,10525,1.0
1175,1376,34714,314052,5469661,10523,1.0
1176,1376,34714,314052,5470576,10520,1.0
1177,1376,34714,321957,5423854,10520,1.0
1178,1376,34714,321947,5423838,10520,1.0
1179,1376,34714,321947,5437013,10525,1.0
1180,1376,34714,317787,5325324,10520,1.0
1181,1376,34714,323825,5470668,10520,1.0
1182,1376,34714,317768,5324952,10520,1.0
1183,1376,34714,317757,5324861,10520,1.0
1184,1376,34714,317761,5324871,10520,1.0
1185,1376,34714,321955,5423795,10520,1.0
1186,1376,34714,317299,5314693,10520,1.0
1187,1376,34714,314032,5205252,10525,1.0
1188,1376,34714,314032,5287044,10530,0.94
1189,1376,34714,314032,5300746,10525,0.81
1190,1376,34714,314032,5302523,10520,0.97
1191,1376,34714,314032,5302914,10530,0.99
1192,1376,34714,314032,5434590,10525,0.96
1193,1376,34714,314032,5437253,10530,0.97
1194,1376,34714,314032,5466852,10525,0.99
1195,1376,34714,314032,5469654,10523,1.0
1196,1376,34714,320953,5381589,10520,1.0
1197,1376,34714,323752,5469741,10520,1.0
1198,1376,34714,323319,5450217,10520,1.0
1199,1376,34714,322342,5433135,10520,1.0
1200,1376,34714,322342,5445880,10525,0.7
1201,1376,34714,322342,5448877,10523,1.0
1202,1376,34714,317785,5325310,10520,1.0
1203,1376,34714,317795,5418530,10520,1.0
1204,1376,34714,321954,5433117,10520,1.0
1205,1376,34714,321944,5423596,10520,1.0
1206,1376,34714,321944,5467828,10525,0.99
1207,1376,34714,317760,5324870,10520,1.0
1208,1376,34714,317298,5324621,10520,1.0
1209,1376,34714,317298,5434957,10525,0.99
1210,1376,34714,317298,5437628,10530,0.99
1211,1376,34714,323753,5469752,10520,1.0
1212,1376,34714,323318,5450737,10520,1.0
1213,1376,34714,323318,5450925,10530,1.0
1214,1376,34714,323318,5451137,10525,1.0
1215,1376,34714,323318,5469639,10520,1.0
1216,1376,34714,320952,5381581,10520,1.0
1217,1376,34714,317784,5325303,10520,1.0
1218,1376,34714,322343,5433145,10520,1.0
1219,1376,34714,322343,5438498,10525,0.92
1220,1376,34714,322343,5441636,10530,1.0
1221,1376,34714,322343,5443197,10525,0.99
1222,1376,34714,322343,5443624,10530,1.0
1223,1376,34714,322343,5444252,10525,0.99
1224,1376,34714,322343,5445232,10520,0.94
1225,1376,34714,322343,5448883,10523,1.0
1226,1376,34714,322343,5449668,10520,0.81
1227,1376,34714,313104,5174580,10520,1.0
1228,1376,34714,317779,5325307,10520,1.0
1229,1376,34714,317779,5328070,10523,0.99
1230,1376,34714,317756,5324856,10520,1.0
1231,1376,34714,317687,5418280,10520,1.0
1232,1376,34714,317687,5437425,10530,1.0
1233,1376,34714,317687,5445247,10523,1.0
1234,1376,34714,317798,5405093,10520,1.0
1235,1376,34714,317798,5412707,10525,1.0
1236,1376,34714,323314,5450156,10520,1.0
1237,1376,34714,323314,5468024,10525,1.0
1238,1376,34714,317753,5427096,10520,1.0
1239,1376,34714,317753,5451861,10530,1.0
1240,1376,34714,317753,5467282,10525,1.0
1241,1376,34714,322578,5449277,10525,1.0
1242,1376,34714,321948,5423630,10520,1.0
1243,1376,34714,323760,5469795,10520,1.0
1244,1376,34714,323760,5469883,10523,1.0
1245,1376,34714,323756,5469765,10520,1.0
1246,1376,34714,323823,5470658,10520,1.0
1247,1376,34714,320957,5467597,10525,1.0
1248,1376,34714,320957,5469866,10523,1.0
1249,1376,34714,317781,5325280,10520,1.0
1250,1376,34714,314054,5206982,10520,1.0
1251,1376,34714,314054,5287092,10530,0.98
1252,1376,34714,314054,5310620,10520,0.94
1253,1376,34714,314054,5312228,10523,1.0
1254,1376,34714,314054,5418876,10525,1.0
1255,1376,34714,314054,5422424,10520,1.0
1256,1376,34714,314054,5423305,10525,1.0
1257,1376,34714,314054,5426522,10520,1.0
1258,1376,34714,314054,5434697,10525,0.9
1259,1376,34714,314054,5451781,10530,1.0
1260,1376,34714,314054,5467045,10525,0.98
1261,1376,34714,317765,5324892,10520,1.0
1262,1376,34714,323822,5470654,10520,1.0
1263,1376,34714,320956,5381624,10520,1.0
1264,1376,34714,323757,5469778,10520,1.0
1265,1376,34714,317790,5325340,10520,1.0
1266,1376,34714,317780,5325266,10520,1.0
1267,1376,34714,314055,5207007,10520,1.0
1268,1376,34714,314055,5287104,10530,1.0
1269,1376,34714,314055,5302047,10525,0.79
1270,1376,34714,316786,5302280,10525,1.0
1271,1376,34714,316786,5324676,10520,1.0
1272,1376,34714,317789,5325329,10520,1.0
1273,1376,34714,317752,5423391,10520,1.0
1274,1376,34714,317752,5435381,10525,0.99
1275,1376,34714,317752,5451840,10530,1.0
1276,1376,34714,317752,5467222,10525,1.0
1277,1376,34714,317752,5469780,10523,1.0
1278,1376,34714,323713,5467922,10525,1.0
1279,1376,34714,317469,5324671,10520,1.0
1280,1376,34714,323761,5469799,10520,1.0
1281,1376,34714,323761,5469919,10523,1.0
1282,1376,34714,323761,5470040,10520,1.0
1283,1376,34714,321959,5423971,10520,1.0
1284,1376,34714,317782,5325299,10520,1.0
1285,1376,34714,317782,5328013,10523,1.0
1286,1376,34714,320954,5428335,10520,1.0
1287,1376,34714,320954,5437863,10530,1.0
1288,1376,34714,320954,5467522,10525,1.0
1289,1376,34714,317766,5325288,10520,1.0
1290,1376,34714,321942,5423577,10520,1.0
1291,1376,34714,321942,5467679,10525,0.94
1292,1376,34714,321952,5423981,10520,1.0
1293,1376,34714,321952,5443234,10525,0.96
1294,1376,34714,321952,5446730,10520,0.95
