,id_mission,id_report,id_labdoc,id_trace,n_users,teacher,n_tokens,n_segments,eqc,coec
113,451,35586,319465,5371240,1,0,50,2,0.0,0.0
114,451,35567,318001,5338778,1,0,20,2,0.0,0.0
115,451,35567,318001,5339632,1,0,177,9,0.0,0.0
116,451,35567,318001,5340236,1,0,308,15,0.0,0.0
117,451,35567,318001,5340671,1,0,392,20,0.0,0.0
118,451,35567,318009,5341423,1,0,129,7,0.0,0.0
119,451,35567,318009,5341757,1,0,136,8,0.0,0.0
120,451,35567,318009,5341865,1,0,136,8,0.0,0.0
121,451,35567,318009,5342058,1,0,159,8,0.0,0.0
122,451,35567,318013,5341143,1,0,35,2,0.0,0.0
123,451,35567,318013,5341809,1,0,28,1,0.0,0.0
124,451,35567,318013,5342009,1,0,88,3,0.0,0.0
125,451,35567,318013,5342024,1,0,88,3,0.0,0.0
126,451,35567,318005,5340570,1,0,189,10,0.0,0.0
127,451,35567,318015,5328186,1,0,56,3,0.0,0.0
128,451,35567,318015,5328202,1,0,76,4,0.0,0.0
129,451,35567,318015,5328207,1,0,77,5,0.0,0.0
130,451,35567,318015,5328611,2,0,77,5,0.0,0.0
131,451,35567,317996,5335553,1,0,63,2,0.0,0.0
132,451,35567,317997,5336420,1,0,249,11,0.0,0.0
133,451,35567,317997,5336749,1,0,253,11,0.0,0.0
134,451,35585,318367,5364486,1,0,70,2,0.0,0.0
135,451,35585,318376,5369765,1,0,36,4,0.0,0.0
136,451,35585,318376,5369818,1,0,41,4,0.0,0.0
137,451,35585,318376,5370040,1,0,40,4,0.0,0.0
138,451,35585,318376,5370053,1,0,20,2,0.0,0.0
139,451,35585,318376,5370818,1,0,25,2,0.0,0.0
140,451,35585,318376,5370883,2,0,30,3,0.34,0.0
141,451,35585,318376,5372804,2,0,30,3,0.34,0.0
142,451,35585,318380,5373216,1,0,69,3,0.0,0.0
143,451,35585,318384,5373608,1,0,14,1,0.0,0.0
144,451,35585,318384,5373649,1,0,14,1,0.0,0.0
145,451,35585,318368,5367176,1,0,50,4,0.0,0.0
146,451,35585,318368,5372650,1,0,66,5,0.0,0.0
147,451,35585,319564,5356272,1,0,102,14,0.0,0.0
148,451,35585,319564,5358316,2,0,102,14,0.0,0.0
149,451,35585,319564,5359076,2,0,117,14,0.24,0.23
150,451,35585,318372,5368526,1,0,55,5,0.0,0.0
151,451,35585,318372,5368604,1,0,76,6,0.0,0.0
152,451,35554,318315,5412192,1,0,54,2,0.0,0.0
153,451,35554,318323,5416410,1,0,35,2,0.0,0.0
154,451,35554,318323,5416577,1,0,35,2,0.0,0.0
155,451,35554,318306,5404814,1,0,39,2,0.0,0.0
156,451,35554,318306,5404985,1,0,17,2,0.0,0.0
157,451,35554,318306,5406978,1,0,17,2,0.0,0.0
158,451,35554,318306,5407013,1,0,18,2,0.0,0.0
159,451,35554,318307,5405050,1,0,50,3,0.0,0.0
160,451,35554,318307,5407077,1,0,44,3,0.0,0.0
161,451,35554,318311,5408125,1,0,37,2,0.0,0.0
162,451,35554,318311,5408849,1,0,65,3,0.0,0.0
163,451,35554,318311,5409966,1,0,78,4,0.0,0.0
164,451,35554,318319,5414234,1,0,28,2,0.0,0.0
165,451,35552,320817,5415106,1,0,26,1,0.0,0.0
166,451,35552,320817,5415116,1,0,26,1,0.0,0.0
167,451,35552,320817,5415488,1,0,39,2,0.0,0.0
168,451,35552,320817,5415687,1,0,51,3,0.0,0.0
169,451,35552,320817,5416078,1,0,61,4,0.0,0.0
170,451,35552,320821,5413977,1,0,33,2,0.0,0.0
171,451,35552,320821,5415222,1,0,67,4,0.0,0.0
172,451,35552,320804,5406108,1,0,66,3,0.0,0.0
173,451,35552,320804,5406929,2,0,70,3,0.12,0.12
174,451,35552,320804,5407001,2,0,75,3,0.24,0.24
175,451,35552,321361,5394292,1,0,44,4,0.0,0.0
176,451,35552,321361,5394656,1,0,77,5,0.0,0.0
177,451,35552,321361,5394855,1,0,78,5,0.0,0.0
178,451,35552,321361,5395869,1,0,78,6,0.0,0.0
179,451,35552,321361,5396499,1,0,78,6,0.0,0.0
180,451,35552,320805,5406292,1,0,31,1,0.0,0.0
181,451,35552,320805,5407663,2,0,115,5,0.54,0.21
182,451,35552,320805,5407703,2,0,115,5,0.54,0.21
183,451,35552,320805,5407741,2,0,122,5,0.5,0.2
184,451,35552,320805,5407750,2,0,123,5,0.5,0.2
185,451,35552,321369,5394533,1,0,41,3,0.0,0.0
186,451,35552,321369,5394590,1,0,46,3,0.0,0.0
187,451,35552,321369,5394889,1,0,48,3,0.0,0.0
188,451,35552,321369,5394915,1,0,49,4,0.0,0.0
189,451,35552,321369,5395162,1,0,103,7,0.0,0.0
190,451,35552,321369,5395189,1,0,110,7,0.0,0.0
191,451,35552,321369,5395221,1,0,110,7,0.0,0.0
192,451,35552,321369,5395237,1,0,110,7,0.0,0.0
193,451,35552,321369,5395390,1,0,118,8,0.0,0.0
194,451,35552,321369,5395824,1,0,118,8,0.0,0.0
195,451,35552,321369,5395887,1,0,118,9,0.0,0.0
196,451,35552,320809,5412087,1,0,51,2,0.0,0.0
197,451,35552,320809,5416798,2,0,160,8,0.62,0.02
198,451,35552,321376,5394730,1,0,2,1,0.0,0.0
199,451,35552,321376,5395327,1,0,25,1,0.0,0.0
200,451,35552,321376,5395613,1,0,39,3,0.0,0.0
201,451,35552,321376,5395860,1,0,48,5,0.0,0.0
202,451,35552,321376,5396150,1,0,52,5,0.0,0.0
203,451,35552,321376,5396414,1,0,99,6,0.0,0.0
204,451,35552,321376,5396477,1,0,99,6,0.0,0.0
205,451,35552,321376,5396718,1,0,99,6,0.0,0.0
206,451,35552,321376,5402816,1,0,101,6,0.0,0.0
207,451,35552,321376,5402819,1,0,101,6,0.0,0.0
208,451,35552,320813,5412071,1,0,91,5,0.0,0.0
209,451,35533,318953,5401716,1,0,16,1,0.0,0.0
210,451,35533,320898,5379569,1,0,80,3,0.0,0.0
211,451,35533,320898,5380261,2,0,80,3,0.0,0.0
212,451,35533,318949,5398637,1,0,6,1,0.0,0.0
213,451,35533,318949,5399088,1,0,60,3,0.0,0.0
214,451,35533,318949,5400098,1,0,69,3,0.0,0.0
215,451,35533,318941,5398917,1,0,46,2,0.0,0.0
216,451,35533,318936,5391592,1,0,55,3,0.0,0.0
217,451,35533,318936,5391645,1,0,55,3,0.0,0.0
218,451,35533,318945,5399812,1,0,47,2,0.0,0.0
219,451,35533,318945,5400240,2,0,46,2,0.18,0.19
220,451,35533,318945,5400261,2,0,46,2,0.18,0.19
221,451,35533,318937,5391520,1,0,46,3,0.0,0.0
222,451,35533,318937,5391619,2,0,35,1,0.16,0.16
223,451,35797,323418,5971858,1,0,21,2,0.0,0.0
224,451,35797,323723,5468610,1,0,18,1,0.0,0.0
225,451,35797,323723,5468683,1,0,37,2,0.0,0.0
226,451,35797,323723,5468924,1,0,82,3,0.0,0.0
227,451,35797,323723,5468940,1,0,82,3,0.0,0.0
228,451,35797,323723,5468955,1,0,83,3,0.0,0.0
229,451,35797,323723,5469018,1,0,95,4,0.0,0.0
230,451,35797,323723,5471192,2,0,103,7,0.16,0.0
231,451,35797,323401,5953836,1,0,24,2,0.0,0.0
232,451,35797,323410,5967598,1,0,50,2,0.0,0.0
233,451,35797,323402,5955381,1,0,18,1,0.0,0.0
234,451,35797,323402,5957669,1,0,69,5,0.0,0.0
235,451,35797,323406,5962890,1,0,78,5,0.0,0.0
236,451,35797,323406,5963030,1,0,78,5,0.0,0.0
237,451,35797,323406,5963316,1,0,73,5,0.0,0.0
238,451,35797,323406,5963366,1,0,71,5,0.0,0.0
239,451,35797,323406,5964282,1,0,100,7,0.0,0.0
240,451,35797,323406,5965394,2,0,100,7,0.0,0.0
241,451,35797,323414,5970328,1,0,6,1,0.0,0.0
242,451,35797,323414,5970458,1,0,12,1,0.0,0.0
243,451,35797,323414,5970793,1,0,15,2,0.0,0.0
244,451,36458,324968,5496989,1,0,53,3,0.0,0.0
245,451,36458,324968,5497035,1,0,53,3,0.0,0.0
246,451,36458,324968,5497061,1,0,52,3,0.0,0.0
247,451,36458,324968,5498886,1,0,55,3,0.0,0.0
248,451,36458,324960,5491059,1,0,55,3,0.0,0.0
249,451,36458,324960,5491217,1,0,55,3,0.0,0.0
250,451,36458,324960,5494338,2,0,100,7,0.88,0.27
251,451,36458,324960,5494456,2,0,104,8,0.94,0.05
252,451,36458,324960,5495137,2,0,109,7,0.88,0.04
253,451,36458,324960,5495267,2,0,115,8,0.84,0.04
254,451,36458,324960,5495282,2,0,116,8,0.84,0.04
255,451,36458,324960,5495382,2,0,116,8,0.84,0.04
256,451,36458,324960,5495452,2,0,128,8,0.76,0.04
257,451,36458,324956,5489146,1,0,23,1,0.0,0.0
258,451,36458,324956,5491054,2,0,58,2,0.8,0.0
259,451,36458,324972,5499008,1,0,62,3,0.0,0.0
260,451,36458,324972,5499415,1,0,62,3,0.0,0.0
261,451,36458,324972,5499784,1,0,69,3,0.0,0.0
262,451,36458,324972,5499869,1,0,69,3,0.0,0.0
263,451,36458,324955,5489097,1,0,14,1,0.0,0.0
264,451,36458,324955,5490400,2,0,82,3,0.34,0.0
265,451,36458,324955,5490826,2,0,98,4,0.28,0.0
266,451,36458,324973,5478026,1,0,114,6,0.0,0.0
267,451,36458,324973,5478056,1,0,102,5,0.0,0.0
268,451,36458,324964,5494599,1,0,29,1,0.0,0.0
269,451,36458,324964,5498185,1,0,29,1,0.0,0.0
270,451,36458,324964,5498211,1,0,29,1,0.0,0.0
271,451,36458,324964,5498222,1,0,29,1,0.0,0.0
272,451,35553,318703,5408544,1,0,122,4,0.0,0.0
273,451,35553,318703,5408621,2,0,142,4,0.28,0.28
274,451,35553,318703,5416623,2,0,146,4,0.28,0.27
275,451,35553,318703,5417055,2,0,147,4,0.48,0.49
276,451,35553,318702,5407686,1,0,46,3,0.0,0.0
277,451,35553,318702,5407798,2,0,51,3,0.2,0.19
278,451,35553,318702,5407845,2,0,58,3,0.42,0.41
279,451,35553,318719,5415733,1,0,97,3,0.0,0.0
280,451,35553,318719,5415814,1,0,117,4,0.0,0.0
281,451,35553,318719,5416895,1,0,117,4,0.0,0.0
282,451,35553,318711,5413364,1,0,61,2,0.0,0.0
283,451,35553,318715,5415864,1,0,22,1,0.0,0.0
284,451,35553,318715,5416442,1,0,95,4,0.0,0.0
285,451,35553,318715,5416828,2,0,116,5,0.44,0.18
286,451,35553,318715,5416846,2,0,116,5,0.44,0.18
287,451,35553,318707,5411454,1,0,43,3,0.0,0.0
288,451,35553,318707,5411537,2,0,44,3,0.18,0.19
289,451,35553,318707,5411863,2,0,92,3,0.86,0.35
290,451,35535,321235,5386983,1,0,38,3,0.0,0.0
291,451,35535,319963,5392566,1,0,88,4,0.0,0.0
292,451,35535,319963,5393227,1,0,96,5,0.0,0.0
293,451,35535,319963,5393677,1,0,106,6,0.0,0.0
294,451,35535,319962,5391014,1,0,104,2,0.0,0.0
295,451,35535,319962,5391960,1,0,104,2,0.0,0.0
296,451,35535,319979,5401932,1,0,29,1,0.0,0.0
297,451,35535,319979,5402165,2,0,44,3,0.66,0.11
298,451,35535,319979,5402173,2,0,44,3,0.66,0.11
299,451,35535,319971,5398990,1,0,62,3,0.0,0.0
300,451,35535,319971,5400501,1,0,76,3,0.0,0.0
301,451,35535,319975,5400728,1,0,75,4,0.0,0.0
302,451,35535,319975,5400826,1,0,92,5,0.0,0.0
303,451,35535,319967,5396936,1,0,79,3,0.0,0.0
304,451,35535,319967,5396978,1,0,79,3,0.0,0.0
305,451,35570,317625,5342045,1,0,1,1,0.0,0.0
306,451,35570,317625,5342116,1,0,26,3,0.0,0.0
307,451,35570,317613,5337311,1,0,48,2,0.0,0.0
308,451,35570,317613,5337326,1,0,50,2,0.0,0.0
309,451,35570,317613,5337531,1,0,51,2,0.0,0.0
310,451,35570,317613,5337841,1,0,87,4,0.0,0.0
311,451,35570,317613,5337908,1,0,89,4,0.0,0.0
312,451,35570,317613,5339529,1,0,89,4,0.0,0.0
313,451,35570,317609,5334685,1,0,6,1,0.0,0.0
314,451,35570,317609,5334828,1,0,60,2,0.0,0.0
315,451,35570,317609,5335061,1,0,60,2,0.0,0.0
316,451,35570,317609,5335697,1,0,72,3,0.0,0.0
317,451,35570,317609,5336235,1,0,72,3,0.0,0.0
318,451,35570,317609,5336644,1,0,118,4,0.0,0.0
319,451,35570,317626,5322067,1,0,89,3,0.0,0.0
320,451,35570,317626,5322080,1,0,89,3,0.0,0.0
321,451,35570,317608,5334649,1,0,39,1,0.0,0.0
322,451,35570,317608,5334700,1,0,39,1,0.0,0.0
323,451,35570,317608,5335020,1,0,36,1,0.0,0.0
324,451,35570,317608,5335645,1,0,36,1,0.0,0.0
325,451,35570,317608,5336227,1,0,36,1,0.0,0.0
326,451,35570,317608,5336502,1,0,40,2,0.0,0.0
327,451,35570,317621,5340230,1,0,47,3,0.0,0.0
328,451,35570,317621,5340881,1,0,73,3,0.0,0.0
329,451,35570,317621,5340914,1,0,73,3,0.0,0.0
330,451,35570,317621,5340949,1,0,75,3,0.0,0.0
331,451,35570,317621,5341105,1,0,67,3,0.0,0.0
332,451,35570,317617,5339644,1,0,52,2,0.0,0.0
333,451,35532,320881,5395316,1,0,49,3,0.0,0.0
334,451,35532,320881,5398267,1,0,55,3,0.0,0.0
335,451,35532,320881,5398287,1,0,55,3,0.0,0.0
336,451,35532,320881,5398982,1,0,65,3,0.0,0.0
337,451,35532,320889,5397318,1,0,21,1,0.0,0.0
338,451,35532,320889,5400942,1,0,49,2,0.0,0.0
339,451,35532,320889,5401522,1,0,79,3,0.0,0.0
340,451,35532,320889,5401531,1,0,82,3,0.0,0.0
341,451,35532,320889,5401621,1,0,95,4,0.0,0.0
342,451,35532,320889,5402134,1,0,96,4,0.0,0.0
343,451,35532,320876,5392399,1,0,78,1,0.0,0.0
344,451,35532,320876,5392547,1,0,76,1,0.0,0.0
345,451,35532,320877,5392510,1,0,1,1,0.0,0.0
346,451,35532,320877,5392874,1,0,47,1,0.0,0.0
347,451,35532,320877,5393288,1,0,81,1,0.0,0.0
348,451,35532,320893,5400857,1,0,28,1,0.0,0.0
349,451,35532,320893,5401548,1,0,170,2,0.0,0.0
350,451,35532,320885,5400029,1,0,90,1,0.0,0.0
351,451,35532,320885,5401790,1,0,141,1,0.0,0.0
352,451,35532,320894,5379368,1,0,100,5,0.0,0.0
353,451,35532,320894,5379372,1,0,100,5,0.0,0.0
354,451,35532,320894,5391617,2,0,101,5,0.08,0.07
355,451,35550,319945,5406190,1,0,34,5,0.0,0.0
356,451,35550,319945,5406498,1,0,16,3,0.0,0.0
357,451,35550,319945,5407737,1,0,50,4,0.0,0.0
358,451,35550,319945,5407980,1,0,50,4,0.0,0.0
359,451,35550,319945,5408081,1,0,49,3,0.0,0.0
360,451,35550,319945,5409850,1,0,67,4,0.0,0.0
361,451,35550,319945,5410687,1,0,67,4,0.0,0.0
362,451,35550,319945,5411084,1,0,67,4,0.0,0.0
363,451,35550,319945,5414842,1,0,67,4,0.0,0.0
364,451,35550,319945,5415246,1,0,67,4,0.0,0.0
365,451,35550,320299,5362449,1,0,7,1,0.0,0.0
366,451,35550,320299,5362451,1,0,7,1,0.0,0.0
367,451,35550,319957,5415569,1,0,29,2,0.0,0.0
368,451,35550,319957,5415901,2,0,63,4,0.72,0.72
369,451,35550,319953,5412237,1,0,6,1,0.0,0.0
370,451,35550,319953,5412381,1,0,6,1,0.0,0.0
371,451,35550,319953,5412428,1,0,6,1,0.0,0.0
372,451,35550,319953,5412620,1,0,32,1,0.0,0.0
373,451,35550,319941,5407729,1,0,23,1,0.0,0.0
374,451,35550,319941,5408048,1,0,23,1,0.0,0.0
375,451,35550,319941,5411956,2,0,35,2,0.66,0.65
376,451,35550,319941,5412358,2,0,131,8,0.18,0.17
377,451,35550,319949,5411260,1,0,30,2,0.0,0.0
378,451,35550,319949,5411570,1,0,96,5,0.0,0.0
379,451,35550,319949,5413589,1,0,96,5,0.0,0.0
380,451,35550,319940,5407622,1,0,16,1,0.0,0.0
381,451,35550,319940,5408062,2,0,17,1,0.04,0.04
382,451,35550,319940,5408164,2,0,19,1,0.24,0.24
383,451,35550,319940,5411860,2,0,57,7,0.36,0.36
384,451,35550,319940,5412018,2,0,81,8,0.26,0.26
385,451,35589,318804,5366580,1,0,23,1,0.0,0.0
386,451,35589,318804,5367049,2,0,23,1,0.0,0.0
387,451,35589,318805,5367350,1,0,76,4,0.0,0.0
388,451,35589,318805,5367504,1,0,94,5,0.0,0.0
389,451,35589,318817,5372642,1,0,10,1,0.0,0.0
390,451,35589,318817,5373504,1,0,10,1,0.0,0.0
391,451,35589,318817,5373858,1,0,42,3,0.0,0.0
392,451,35589,318817,5374002,1,0,71,2,0.0,0.0
393,451,35589,318817,5374041,1,0,80,3,0.0,0.0
394,451,35589,318813,5372857,1,0,38,1,0.0,0.0
395,451,35589,318813,5374033,1,0,127,6,0.0,0.0
396,451,35589,319981,5358026,1,0,109,10,0.0,0.0
397,451,35589,319981,5359461,2,0,192,10,0.94,0.4
398,451,35589,318809,5370031,1,0,71,7,0.0,0.0
399,451,35589,318809,5370695,1,0,78,8,0.0,0.0
400,451,35589,318809,5371025,1,0,89,9,0.0,0.0
401,451,35919,338738,6025806,1,0,11,1,0.0,0.0
402,451,35919,338738,6025929,1,0,19,1,0.0,0.0
403,451,35919,338738,6026250,1,0,37,2,0.0,0.0
404,451,35919,338738,6026628,1,0,60,3,0.0,0.0
405,451,35919,338738,6050118,2,0,67,3,0.2,0.21
406,451,35919,338738,6050148,2,0,85,4,0.58,0.16
407,451,35919,338738,6057940,2,0,104,5,0.8,0.26
408,451,35919,338743,6034092,1,0,12,2,0.0,0.0
409,451,35919,338743,6034186,1,0,15,2,0.0,0.0
410,451,35919,338743,6053247,2,0,36,4,0.9,0.17
411,451,35919,338743,6055136,2,0,144,9,0.22,0.03
412,451,35919,338743,6059332,2,0,152,8,0.2,0.03
413,451,35919,338743,6061485,2,0,153,9,0.2,0.03
414,451,35919,338743,6061967,2,0,185,10,0.52,0.03
415,451,35919,338743,6063311,2,0,185,10,0.52,0.03
416,451,35919,338743,6064008,2,0,185,10,0.46,0.01
417,451,35919,338739,6026099,1,0,8,1,0.0,0.0
418,451,35919,338739,6026199,1,0,10,2,0.0,0.0
419,451,35919,338739,6026376,1,0,46,2,0.0,0.0
420,451,35919,338739,6026518,1,0,53,3,0.0,0.0
421,451,35919,338739,6032876,1,0,53,3,0.0,0.0
422,451,35919,338739,6033297,1,0,78,3,0.0,0.0
423,451,35919,338739,6033613,1,0,128,5,0.0,0.0
424,451,35919,338739,6050137,2,0,128,5,0.0,0.0
425,451,35919,338739,6050264,2,0,109,5,0.02,0.0
426,451,35919,338739,6051012,2,0,129,6,0.4,0.32
427,451,35919,338739,6057832,2,0,129,6,0.4,0.32
428,451,35919,338739,6058310,2,0,137,7,0.48,0.35
429,451,35919,338739,6059074,2,0,152,7,0.64,0.42
430,451,35919,338739,6060744,2,0,152,7,0.64,0.42
431,451,35919,338751,6057210,1,0,116,2,0.0,0.0
432,451,35919,338751,6060848,1,0,130,3,0.0,0.0
433,451,35919,338751,6063244,2,0,181,4,0.66,0.31
434,451,35919,338751,6063348,2,0,182,4,0.68,0.3
435,451,35919,338751,6064346,2,0,182,4,0.68,0.3
436,451,35919,338751,6064379,2,0,193,5,0.64,0.29
437,451,35919,345594,5977971,1,0,128,8,0.0,0.0
438,451,35919,345594,5977986,1,0,128,8,0.0,0.0
439,451,35919,345594,5977998,1,0,128,8,0.0,0.0
440,451,35919,345594,5978002,1,0,128,8,0.0,0.0
441,451,35919,345594,6012508,2,0,133,8,0.12,0.12
442,451,35919,345594,6013480,2,0,133,8,0.12,0.12
443,451,35919,338755,6032548,1,0,35,1,0.0,0.0
444,451,35919,338755,6057802,2,0,65,2,0.9,0.42
445,451,35919,338755,6059511,2,0,66,2,0.92,0.44
446,451,35919,338755,6061151,2,0,79,3,0.52,0.36
447,451,35919,338755,6063267,2,0,79,3,0.52,0.36
448,451,35919,338755,6063424,2,0,89,3,0.68,0.54
449,451,35919,338747,6056976,1,0,38,2,0.0,0.0
450,451,35919,338747,6059084,1,0,39,2,0.0,0.0
451,451,35919,338747,6060736,1,0,59,2,0.0,0.0
452,451,35919,338747,6061057,2,0,59,2,0.0,0.0
453,451,35919,338747,6061711,2,0,102,5,0.0,0.0
454,451,35919,338747,6062636,2,0,134,7,0.0,0.0
455,451,35919,338747,6063322,2,0,139,7,0.0,0.0
456,451,35587,319758,5373761,1,0,73,3,0.0,0.0
457,451,35587,319750,5368451,1,0,24,2,0.0,0.0
458,451,35587,319750,5369690,1,0,88,5,0.0,0.0
459,451,35587,319746,5364744,1,0,30,2,0.0,0.0
460,451,35587,319746,5365626,1,0,34,3,0.0,0.0
