,id_mission,id_report,id_labdoc,id_trace,n_users,n_mots,indice_collab,indice_contrib
192254,453,27064,244371,3601867,1,130,0.0,0.0
192255,453,27064,244810,3610765,1,5,0.0,0.0
192258,453,27180,245735,3653740,1,41,0.0,0.0
192263,453,27180,245823,3646459,1,185,0.0,0.0
192265,453,27180,245726,3652854,1,115,0.0,0.0
192266,453,27180,245476,3633164,1,126,0.0,0.0
192274,453,27180,245824,3648719,1,156,0.0,0.0
192277,453,27180,245742,3655091,1,122,0.0,0.0
192281,453,27180,245790,3639415,1,99,0.0,0.0
192282,453,40156,363359,6427464,1,64,0.0,0.0
192284,453,40156,362681,6417190,1,60,0.0,0.0
192286,453,40156,363351,6427281,1,65,0.0,0.0
192287,453,40156,362149,6412080,1,171,0.0,0.0
192288,453,40156,363348,6427037,1,35,0.0,0.0
192291,453,40156,363143,6423066,1,40,0.0,0.0
192294,453,27082,244556,3626230,2,292,0.1625766213033179,0.9877888952725876
192297,453,27082,244732,3629139,1,46,0.0,0.0
192301,453,27082,244692,3627620,1,149,0.0,0.0
192302,453,27082,244572,3605271,1,140,0.0,0.0
192304,453,27082,244747,3608451,1,25,0.0,0.0
192311,453,27082,244467,3623436,2,379,0.2570965003654414,0.9005745274625472
192317,453,27082,244589,3608381,2,309,0.0212842801661749,0.1584014219408801
192321,453,37542,340102,5889280,2,104,0.0,0.8369082840236687
192322,453,37542,340037,5876877,1,33,0.0,0.0
192324,453,37542,341135,5888188,1,39,0.0,0.0
192331,453,37542,336911,5888248,2,142,0.0260021668472372,0.0279706407458837
192334,453,37542,340536,5888813,2,65,0.007554945054945,0.0076775147928993
192339,453,37542,340537,5889311,2,57,0.5367800739831088,0.6088188888297367
192341,453,38520,367556,6517733,1,28,0.0,0.0
192343,453,38520,366553,6491146,1,1,0.0,0.0
192344,453,38520,367554,6517639,1,36,0.0,0.0
192355,453,38520,365591,6497937,2,430,0.1489674548269698,0.7987847540266272
192358,453,38520,367550,6517697,2,37,0.555984555984556,0.8765522279035793
192359,453,38520,367559,6517761,1,17,0.0,0.0
192366,453,38520,367173,6509085,2,71,0.6058473066806807,0.9620928455866052
192368,453,40152,363147,6421389,1,18,0.0,0.0
192371,453,40152,356993,6416042,2,123,0.1418291439162928,0.6396168706746788
192379,453,40152,360512,6426797,1,94,0.0,0.0
192382,453,40152,363150,6421471,1,18,0.0,0.0
192384,453,40152,363148,6421405,1,18,0.0,0.0
192386,453,40152,361738,6427023,1,40,0.0,0.0
192387,453,40152,363247,6426608,1,48,0.0,0.0
192389,453,40152,363153,6421483,1,19,0.0,0.0
192391,453,40152,361776,6427012,1,98,0.0,0.0
192393,453,40152,360499,6425177,1,37,0.0,0.0
192395,453,40152,363152,6421454,1,18,0.0,0.0
192396,453,38524,366619,6512790,1,28,0.0,0.0
192409,453,38524,365969,6509925,2,113,0.0,0.3796695120996163
192413,453,38524,366433,6515970,1,20,0.0,0.0
192414,453,38524,367129,6500637,1,38,0.0,0.0
192418,453,38524,365983,6515780,2,112,0.0086728213668716,0.0088535524126383
192421,453,38524,367094,6515914,2,24,0.6673697695246519,0.9601345667675634
192422,453,27281,248778,3702875,1,48,0.0,0.0
192425,453,27281,247821,3705173,2,163,0.031662246605279,0.0330268281048728
192429,453,27281,249065,3715644,1,50,0.0,0.0
192430,453,27281,249105,3715601,1,23,0.0,0.0
192431,453,27281,249148,3717274,1,3,0.0,0.0
192433,453,27281,249014,3712316,1,45,0.0,0.0
192435,453,27281,248772,3702677,1,45,0.0,0.0
192437,453,27281,249128,3715876,1,64,0.0,0.0
192439,453,27281,247962,3687754,1,3,0.0,0.0
192442,453,27281,248819,3707198,1,63,0.0,0.0
192447,453,27281,248810,3707105,1,149,0.0,0.0
192449,453,27281,248956,3710934,1,93,0.0,0.0
192452,453,37559,335500,5733733,1,166,0.0,0.0
192458,453,37559,335005,5726815,2,109,0.2456468826062534,0.7070111943439104
192460,453,37559,335208,5733220,2,32,0.7696452807938767,0.7696452807938767
192461,453,37559,334975,5722656,1,277,0.0,0.0
192468,453,37559,334674,5724501,2,148,0.7727608436526174,0.7727608436526174
192470,453,37559,335341,5732620,2,45,0.7048611111111112,0.9506172839506172
192473,453,37562,334993,5735082,2,137,0.111274915201419,0.11337844317758
192477,453,37562,333489,5721735,1,269,0.0,0.0
192479,453,37562,333726,5681867,1,64,0.0,0.0
192480,453,37562,334086,5733635,1,218,0.0,0.0
192484,453,37562,333660,5684168,1,59,0.0,0.0
192487,453,37562,334067,5730945,1,159,0.0,0.0
192491,453,37562,334031,5734382,2,244,0.0091059710218701,0.009176979300365
192497,453,37562,334039,5727332,1,271,0.0,0.0
192500,453,37488,337208,5788792,2,91,0.1425319578380803,0.6366011203418696
192505,453,37488,337273,5787820,1,246,0.0,0.0
192510,453,37488,337584,5788663,2,74,0.0,0.0
192512,453,37488,336991,5787325,1,114,0.0,0.0
192516,453,37488,337043,5771628,2,266,0.1119107796818297,0.4867461487018969
192518,453,37488,337563,5786571,1,151,0.0,0.0
192521,453,37488,333326,5720558,1,247,0.0,0.0
192525,453,27178,245757,3652112,1,126,0.0,0.0
192531,453,27178,245772,3651612,1,198,0.0,0.0
192535,453,27178,245787,3655166,1,83,0.0,0.0
192537,453,27178,245732,3638506,1,191,0.0,0.0
192538,453,27178,245780,3652013,1,16,0.0,0.0
192539,453,37543,340341,5887792,1,44,0.0,0.0
192540,453,37543,340931,5888446,1,33,0.0,0.0
192541,453,37543,342168,5907469,1,66,0.0,0.0
192542,453,37543,341883,5898315,1,1,0.0,0.0
192543,453,37543,340334,5877045,1,41,0.0,0.0
192545,453,37543,340337,5881700,1,159,0.0,0.0
192548,453,37543,339955,5906636,1,171,0.0,0.0
192554,453,37487,337394,5783893,2,145,0.0,0.7602378121284186
192556,453,37487,336990,5766804,1,134,0.0,0.0
192562,453,37487,337183,5776462,1,272,0.0,0.0
192567,453,37487,337264,5780711,1,228,0.0,0.0
192569,453,37487,337608,5787830,1,76,0.0,0.0
192579,453,37487,331780,5773930,2,416,0.1843034104652441,0.2154717833848367
192584,453,37487,337482,5787969,1,153,0.0,0.0
192586,453,37489,335836,5740774,1,22,0.0,0.0
192597,453,37489,336566,5786143,2,296,0.0864359513077427,0.0892251247737714
192600,453,37489,337560,5786675,2,121,0.0,0.0
192612,453,37489,335926,5786968,1,183,0.0,0.0
192614,453,37489,335900,5741299,1,27,0.0,0.0
192620,453,37489,336816,5785693,1,323,0.0,0.0
192630,453,37489,336569,5787125,1,542,0.0,0.0
192638,453,37489,335864,5740636,1,52,0.0,0.0
192641,453,37489,336811,5778679,1,172,0.0,0.0
192643,453,37489,336738,5784840,2,91,0.0618131868131868,1.0
192645,453,27372,250115,3742103,1,83,0.0,0.0
192648,453,27372,249497,3739174,1,67,0.0,0.0
192651,453,27372,249285,3739702,1,75,0.0,0.0
192664,453,27372,249288,3742136,2,61,0.8796140534135531,0.9573495066462436
192668,453,27372,249221,3726436,2,204,0.1052287581699346,0.1325451749327181
192672,453,27372,249504,3741893,1,56,0.0,0.0
192679,453,40153,360425,6425573,2,196,0.2280814376924131,0.974924511206466
192680,453,40153,361282,6414071,1,66,0.0,0.0
192681,453,40153,363352,6427316,1,102,0.0,0.0
192682,453,40153,363163,6422095,1,89,0.0,0.0
192684,453,40153,363237,6424973,1,172,0.0,0.0
192686,453,40153,362697,6419320,1,189,0.0,0.0
192688,453,40153,363354,6427344,1,132,0.0,0.0
192690,453,40153,362343,6414083,1,35,0.0,0.0
192692,453,40153,362612,6415875,2,71,0.4151223128243143,0.4840309462408253
192693,453,27392,247507,3678008,1,109,0.0,0.0
192695,453,27392,250411,3754256,1,78,0.0,0.0
192697,453,27392,250478,3756252,1,44,0.0,0.0
192704,453,27392,250170,3750775,1,194,0.0,0.0
192706,453,27392,250333,3752738,1,74,0.0,0.0
192707,453,27086,245367,3628572,1,34,0.0,0.0
192713,453,27086,244272,3619386,1,25,0.0,0.0
192721,453,27086,245194,3626618,1,40,0.0,0.0
192728,453,27086,244273,3624958,1,157,0.0,0.0
192730,453,27086,245320,3626598,1,14,0.0,0.0
192732,453,27086,245321,3626951,1,45,0.0,0.0
192743,453,27086,245190,3626368,1,71,0.0,0.0
192744,453,27086,244079,3616419,1,230,0.0,0.0
192746,453,27245,245921,3681992,2,122,0.0,0.0
192749,453,27245,248146,3692708,1,33,0.0,0.0
192750,453,27245,245966,3642912,1,1,0.0,0.0
192752,453,27245,247713,3684143,1,87,0.0,0.0
192753,453,27245,248035,3690158,1,35,0.0,0.0
192759,453,27245,247791,3688766,1,143,0.0,0.0
192762,453,27245,248143,3692641,1,53,0.0,0.0
192764,453,37490,337568,5786972,1,102,0.0,0.0
192767,453,37490,337335,5786659,1,45,0.0,0.0
192784,453,37490,335936,5787216,2,241,0.0398533474900352,0.9750071451937812
192795,453,37490,336539,5778328,2,95,0.4328029375764994,0.7951246537396122
192806,453,37490,337066,5780987,2,157,0.5018602576187544,0.94039779721451
192811,453,37490,337605,5787953,1,6,0.0,0.0
192812,453,38479,368633,6549996,1,151,0.0,0.0
192815,453,38479,369259,6607086,2,183,0.3271691142678396,0.618710621398071
192819,453,38479,369090,6567558,2,76,0.097188995215311,0.1024930747922436
192820,453,38479,368687,6558901,1,51,0.0,0.0
192822,453,27374,249560,3741353,1,16,0.0,0.0
192823,453,27374,249371,3736751,1,21,0.0,0.0
192825,453,27374,249561,3741929,1,91,0.0,0.0
192830,453,27374,249402,3742048,1,110,0.0,0.0
192838,453,27374,249203,3734776,2,222,0.315723491244081,0.9224889601293718
192839,453,27374,249275,3731453,1,28,0.0,0.0
192841,453,27374,249375,3741837,1,34,0.0,0.0
192843,453,27374,249374,3742079,1,30,0.0,0.0
192844,453,27374,249277,3731562,1,33,0.0,0.0
192848,453,37486,335164,5788964,2,62,0.849156147169547,0.997542243889749
192850,453,37486,337680,5789093,1,27,0.0,0.0
192854,453,37486,335191,5788500,2,71,0.0,0.9982146399523903
192855,453,37486,335183,5786194,1,74,0.0,0.0
192857,453,37486,335192,5788585,2,59,0.0,0.9997127262280954
192858,453,37486,335111,5774328,1,80,0.0,0.0
192862,453,37486,335197,5789117,2,123,0.0,0.0
192867,453,37486,334676,5766040,2,118,0.0019891306472738,0.0019930239192692
192875,453,37486,335162,5779309,1,89,0.0,0.0
192877,453,37486,335196,5786185,1,26,0.0,0.0
192880,453,37486,335112,5778187,1,69,0.0,0.0
192883,453,37486,335184,5786766,1,31,0.0,0.0
192884,453,37524,337861,5795326,1,22,0.0,0.0
192885,453,37524,338033,5802572,1,59,0.0,0.0
192888,453,37524,336428,5801633,2,111,0.0,0.0
192891,453,37524,337930,5801328,1,373,0.0,0.0
192893,453,37524,338204,5809701,1,99,0.0,0.0
192898,453,37524,338027,5803695,1,158,0.0,0.0
192906,453,27249,247656,3690140,2,182,0.1554160125588697,0.9053254437869822
192910,453,27249,247662,3685894,1,75,0.0,0.0
192911,453,27249,248158,3692621,1,51,0.0,0.0
192912,453,27249,248122,3691840,1,75,0.0,0.0
192915,453,27249,247578,3692089,1,76,0.0,0.0
192918,453,27249,247445,3678750,2,83,0.0,0.0
192920,453,40154,363366,6427751,1,97,0.0,0.0
192923,453,40154,363078,6426909,1,38,0.0,0.0
192925,453,40154,363368,6427692,1,54,0.0,0.0
192928,453,40154,362464,6424574,1,24,0.0,0.0
192930,453,40154,361051,6384508,1,96,0.0,0.0
192932,453,40154,362736,6425095,1,69,0.0,0.0
192936,453,40154,361556,6397474,1,176,0.0,0.0
192937,453,40155,363350,6427244,1,49,0.0,0.0
192943,453,40155,362750,6427497,2,115,0.2408026755852842,0.2885444234404536
192952,453,40155,361136,6424954,2,241,0.182179619363219,0.3237783697498426
192954,453,40155,363229,6423535,1,37,0.0,0.0
192955,453,40155,362378,6413082,1,14,0.0,0.0
192958,453,40155,363347,6427668,1,102,0.0,0.0
192959,453,40155,363361,6427559,1,26,0.0,0.0
192962,453,40155,362626,6426648,2,56,0.0074961840691956,0.9393655661710668
192965,453,40155,363211,6427448,1,202,0.0,0.0
192969,453,27389,250033,3750111,1,291,0.0,0.0
192972,453,27389,250457,3755994,1,63,0.0,0.0
192973,453,27389,250479,3756308,1,85,0.0,0.0
192976,453,27389,249913,3742315,2,147,0.0030145911516004,0.0030211463102078
192977,453,27389,250377,3753407,1,17,0.0,0.0
192980,453,27389,249929,3737044,2,230,0.0,0.0
192984,453,27389,250187,3756548,2,87,0.7237615142317336,0.9327364663825588
192991,453,38481,368960,6624293,2,166,0.1872930504013276,0.2160921646460423
192993,453,38481,368968,6624340,1,92,0.0,0.0
193000,453,38481,368973,6624408,1,173,0.0,0.0
193003,453,38481,368955,6624122,1,79,0.0,0.0
193004,453,38481,368944,6619546,1,118,0.0,0.0
193008,453,38481,368708,6555439,2,280,0.0,0.489795918367347
193011,453,38481,368964,6624329,1,79,0.0,0.0
193015,453,37485,337017,5786064,2,104,0.0,0.0
193018,453,37485,336073,5762590,2,68,0.0,0.6877162629757785
193022,453,37485,336905,5778146,2,31,0.7361045248895717,0.7365424901693757
193026,453,37485,336068,5762243,3,46,0.909069367891315,0.909069367891315
193033,453,37485,336889,5783504,2,305,0.0341839237238941,0.9999949253230644
193034,453,37485,336904,5769363,1,101,0.0,0.0
193037,453,37485,336901,5773896,2,28,0.7461929481636809,0.7461929481636809
193041,453,37485,336081,5764247,2,84,0.5087364375243164,0.9697651634881072
193042,453,37485,336909,5780251,1,40,0.0,0.0
193045,453,37485,336910,5785739,1,47,0.0,0.0
193048,453,37485,336099,5763573,2,78,0.4843916074929421,0.9546222529664402
193051,453,37485,337404,5783906,1,38,0.0,0.0
193055,453,37485,336082,5763169,2,57,0.0,0.1354262850107725
193059,453,37485,336902,5776570,1,167,0.0,0.0
193062,453,37485,337405,5784803,1,184,0.0,0.0
193064,453,37485,337520,5788087,1,50,0.0,0.0
193066,453,27283,248009,3709657,1,174,0.0,0.0
193068,453,27283,248223,3706220,1,93,0.0,0.0
193073,453,27283,248374,3717202,1,102,0.0,0.0
193075,453,27283,248101,3691765,1,72,0.0,0.0
193078,453,27283,248263,3714725,1,63,0.0,0.0
193092,453,27283,248385,3714913,1,263,0.0,0.0
193093,453,27283,248395,3712339,1,20,0.0,0.0
193095,453,27283,248153,3693535,1,127,0.0,0.0
193098,453,27283,248225,3704098,1,48,0.0,0.0
193099,453,38480,361599,6398160,1,28,0.0,0.0
193105,453,38480,361668,6617177,2,99,0.0936206650492364,0.7663191386135109
193106,453,38480,361601,6397596,1,32,0.0,0.0
193119,453,38480,361696,6606605,1,82,0.0,0.0
193120,453,38480,361600,6398275,1,5,0.0,0.0
193124,453,38480,368842,6625545,2,71,0.0498628786729547,0.0499441078661095
193126,453,38480,361614,6578117,1,43,0.0,0.0
193127,453,38480,361606,6397763,1,32,0.0,0.0
193131,453,38480,361705,6606780,1,73,0.0,0.0
193138,453,38480,368823,6617471,2,63,0.0,0.0
193139,453,27388,248230,3694275,1,193,0.0,0.0
193140,453,27388,249209,3719326,1,39,0.0,0.0
193144,453,27388,250244,3751260,1,212,0.0,0.0
193147,453,27388,250325,3754043,2,73,0.5679482080468506,0.7766681536160942
193148,453,27388,250373,3753624,1,61,0.0,0.0
193149,453,27388,250484,3756303,1,40,0.0,0.0
193157,453,37540,341081,5899612,2,59,0.4552627813194912,0.6559335501162313
193161,453,37540,341099,5889457,2,108,0.4846284396715766,0.6802903061913624
193167,453,37540,340950,5898824,2,86,0.7400562894401675,0.8574711166766027
193172,453,37540,340599,5897129,2,69,0.0,0.994749002310439
193174,453,37540,340945,5883042,1,42,0.0,0.0
193178,453,37540,340413,5874868,2,193,0.5470256009371912,0.852159419306102
193180,453,27247,244962,3635852,1,200,0.0,0.0
193181,453,27247,245575,3635932,1,40,0.0,0.0
193185,453,27247,245603,3687151,1,74,0.0,0.0
193187,453,27247,247600,3690251,1,52,0.0,0.0
193193,453,27247,245598,3685203,1,18,0.0,0.0
193195,453,27247,248025,3690336,1,30,0.0,0.0
193196,453,27247,245574,3635913,1,21,0.0,0.0
193197,453,27247,245585,3683487,1,39,0.0,0.0
193198,453,27247,245578,3635962,1,18,0.0,0.0
193200,453,27247,247605,3692327,1,26,0.0,0.0
193205,453,27247,248114,3692357,1,29,0.0,0.0
193208,453,27247,248021,3690739,1,14,0.0,0.0
193209,453,27247,245584,3683423,1,11,0.0,0.0
193211,453,27247,248140,3692306,1,26,0.0,0.0
193213,453,27247,247585,3682017,2,94,0.0071159906898636,0.0071290430691104
193216,453,27247,245604,3687181,1,26,0.0,0.0
193217,453,27247,245587,3683508,1,11,0.0,0.0
193218,453,27247,245573,3635896,1,27,0.0,0.0
193223,453,27247,247783,3689224,1,96,0.0,0.0
193225,453,38628,368295,6537507,1,41,0.0,0.0
193226,453,38628,364003,6529592,1,170,0.0,0.0
193228,453,38628,368189,6534866,1,65,0.0,0.0
193229,453,38628,363988,6442681,1,133,0.0,0.0
193230,453,38628,368269,6536355,1,72,0.0,0.0
193231,453,38628,368137,6532264,1,46,0.0,0.0
193233,453,38628,368339,6550263,2,35,0.1110204081632653,0.1110204081632653
193245,453,37523,333940,5804037,2,211,0.7441490756833514,0.9180245887628522
193247,453,37523,338226,5810987,1,52,0.0,0.0
193250,453,37523,338065,5805427,1,22,0.0,0.0
193254,453,37523,333986,5802565,2,62,0.2961972784876561,0.2961972784876556
193263,453,37523,335464,5805855,1,212,0.0,0.0
193266,453,37523,337737,5806258,1,120,0.0,0.0
193273,453,37541,339353,5871081,1,119,0.0,0.0
193278,453,37541,340474,5907042,2,193,0.1472691644687421,0.6150248902342995
193283,453,37541,339358,5870452,1,426,0.0,0.0
193291,453,37541,340670,5882740,1,87,0.0,0.0
193295,453,37541,341009,5888631,1,107,0.0,0.0
193297,453,37541,340512,5906482,1,241,0.0,0.0
193303,453,37541,340104,5871119,1,160,0.0,0.0
193313,453,37541,340303,5888712,1,186,0.0,0.0
193319,453,37541,340106,5885096,1,130,0.0,0.0
193326,453,37541,340363,5906206,2,121,0.0,0.0
193327,453,37541,342166,5906197,1,74,0.0,0.0
193328,453,27068,244418,3603319,1,121,0.0,0.0
193332,453,27068,244858,3615203,1,12,0.0,0.0
193334,453,27085,239118,3628431,1,19,0.0,0.0
193335,453,27085,244478,3616801,1,82,0.0,0.0
193340,453,27085,239092,3623545,1,89,0.0,0.0
193350,453,27085,239104,3626227,1,201,0.0,0.0
193359,453,38557,367159,6596818,2,91,0.0,0.0
193361,453,38557,367115,6552561,2,54,0.4731182795698924,0.9657064471879286
193371,453,38557,367148,6597379,1,80,0.0,0.0
193375,453,38557,368854,6556611,2,217,0.6793734069750358,0.9063490386190696
193395,453,38557,367143,6597705,2,234,0.0,0.0
193398,453,38557,368829,6579897,1,141,0.0,0.0
193407,453,38557,367125,6583455,1,201,0.0,0.0
193411,453,38557,367163,6596564,1,10,0.0,0.0
193415,453,38477,366582,6562547,1,123,0.0,0.0
193418,453,38477,369713,6578939,1,61,0.0,0.0
193421,453,38477,369230,6565557,1,14,0.0,0.0
193423,453,38477,369645,6579106,1,22,0.0,0.0
193426,453,38477,369452,6579039,1,36,0.0,0.0
193427,453,38477,369715,6579016,1,30,0.0,0.0
193432,453,38477,369395,6572587,1,78,0.0,0.0
193434,453,27371,250081,3739970,1,74,0.0,0.0
193436,453,27371,250120,3742052,1,46,0.0,0.0
193441,453,27371,249425,3741534,1,77,0.0,0.0
193442,453,27371,250107,3741190,1,21,0.0,0.0
193444,453,27371,250113,3742125,2,64,0.0056651559584111,0.0056737474173553
193446,453,27371,250096,3741090,1,95,0.0,0.0
193447,453,27371,250119,3741912,1,16,0.0,0.0
193450,453,27371,249205,3741506,1,259,0.0,0.0
193451,453,27284,248157,3692714,1,80,0.0,0.0
193452,453,27284,249076,3714289,1,66,0.0,0.0
193454,453,27284,248817,3707326,1,101,0.0,0.0
193455,453,27284,248987,3711435,1,62,0.0,0.0
193456,453,27284,248783,3703528,1,48,0.0,0.0
193457,453,27284,248758,3700454,1,39,0.0,0.0
193461,453,27177,245974,3655255,1,33,0.0,0.0
193467,453,27177,245538,3651188,2,269,0.3718482808077034,0.5882086706834505
193469,453,27177,245977,3643203,1,71,0.0,0.0
193476,453,27177,245534,3646643,1,367,0.0,0.0
193484,453,27177,245753,3655098,2,128,0.0,0.847412109375
193490,453,27177,245527,3643231,2,225,0.0,0.0
193494,453,27177,245739,3651697,1,49,0.0,0.0
193499,453,27177,245979,3655444,1,132,0.0,0.0
193501,453,38559,369755,6582530,1,50,0.0,0.0
193504,453,38559,368468,6568883,1,128,0.0,0.0
193506,453,38559,369964,6595416,1,53,0.0,0.0
193512,453,38559,369402,6587476,2,33,0.0,0.9256198347107438
193513,453,38559,369960,6594431,1,55,0.0,0.0
193514,453,38559,369918,6591014,1,61,0.0,0.0
193515,453,38559,369884,6587695,1,18,0.0,0.0
193516,453,27083,244436,3626236,1,28,0.0,0.0
193518,453,27083,244372,3622249,1,109,0.0,0.0
193521,453,27083,244528,3629154,1,71,0.0,0.0
193525,453,27083,245300,3626980,1,87,0.0,0.0
193527,453,37525,338032,5802334,1,42,0.0,0.0
193532,453,37525,338188,5810525,1,51,0.0,0.0
193534,453,37525,338225,5811286,1,92,0.0,0.0
193539,453,37525,337860,5801961,1,71,0.0,0.0
193541,453,37525,336790,5792754,1,113,0.0,0.0
193544,453,37525,338001,5803500,1,224,0.0,0.0
193546,453,37525,337736,5803741,1,72,0.0,0.0
193548,453,37525,338231,5810965,1,22,0.0,0.0
193556,453,27066,244638,3615170,1,181,0.0,0.0
193557,453,27066,244704,3607251,1,2,0.0,0.0
193560,453,27066,244729,3614672,1,185,0.0,0.0
193569,453,27066,244676,3616847,1,178,0.0,0.0
193572,453,27066,244687,3617154,1,107,0.0,0.0
193575,453,27066,244608,3607473,2,105,0.2377350695501499,0.2393012606704733
193584,453,27066,244645,3616784,1,241,0.0,0.0
193586,453,27066,244670,3617097,1,160,0.0,0.0
193587,453,27065,244595,3616837,1,56,0.0,0.0
193592,453,27065,244615,3617060,1,106,0.0,0.0
193595,453,27065,244545,3615699,1,40,0.0,0.0
193599,453,27065,244515,3608858,1,156,0.0,0.0
193606,453,27065,244567,3616318,2,238,0.5712510939611564,0.8688458321429432
193609,453,27065,244548,3616395,1,96,0.0,0.0
193610,453,27065,244576,3616612,1,79,0.0,0.0
193613,453,27065,244520,3607337,1,137,0.0,0.0
193615,453,27065,244516,3607290,1,63,0.0,0.0
193616,453,38630,368120,6546602,1,100,0.0,0.0
193618,453,38630,368569,6547708,1,26,0.0,0.0
193620,453,38630,368090,6531484,1,45,0.0,0.0
193625,453,38630,364058,6531449,1,115,0.0,0.0
193632,453,38630,368154,6541751,1,70,0.0,0.0
193637,453,38630,368275,6547363,1,68,0.0,0.0
193640,453,38630,368305,6546413,1,50,0.0,0.0
193642,453,27373,249370,3728565,1,32,0.0,0.0
193646,453,27373,249979,3741690,1,30,0.0,0.0
193649,453,27373,250116,3741995,1,46,0.0,0.0
193655,453,27373,249318,3741196,1,133,0.0,0.0
193656,453,27373,249387,3725699,1,25,0.0,0.0
193658,453,27373,249883,3741285,1,23,0.0,0.0
193660,453,27373,249932,3741644,1,49,0.0,0.0
193661,453,27373,250126,3742281,1,25,0.0,0.0
193664,453,38629,367607,6537625,2,73,0.0,0.9577781947832614
193666,453,38629,366440,6493292,1,124,0.0,0.0
193668,453,38629,366089,6532583,1,137,0.0,0.0
193671,453,38629,367548,6541190,2,128,0.3409090909090909,0.52734375
193673,453,38629,367549,6541219,1,104,0.0,0.0
193679,453,38629,361200,6520953,2,116,0.2675152248437184,0.37825868674858
193686,453,38629,366563,6538218,2,93,0.0,0.0
193688,453,38629,367538,6538767,1,86,0.0,0.0
193694,453,27248,247816,3688999,1,96,0.0,0.0
193698,453,27248,246546,3658662,1,155,0.0,0.0
193699,453,27248,247667,3682375,1,107,0.0,0.0
193702,453,27248,248132,3692411,1,26,0.0,0.0
193705,453,27248,247699,3685555,1,60,0.0,0.0
193706,453,27248,248049,3690523,1,22,0.0,0.0
193709,453,37521,334233,5811151,2,222,0.0,0.0
193716,453,37521,332360,5809917,2,159,0.024585477415666,0.0249990111150666
193720,453,37521,334220,5811225,2,81,0.0,0.0
193727,453,37521,332367,5811281,2,165,0.001855836471221,0.9694361582473472
193729,453,37521,334311,5808724,1,57,0.0,0.0
193746,453,37521,331665,5808623,2,311,0.4787940394214157,0.9043556156353836
193754,453,27084,241192,3629085,1,120,0.0,0.0
193759,453,27084,241717,3626795,1,98,0.0,0.0
193764,453,27084,244636,3630000,2,39,0.1188654302554277,0.1222891315824739
193767,453,27084,241660,3617963,2,115,0.4354700542217321,0.5348290029146121
193769,453,27067,244878,3617000,1,30,0.0,0.0
193771,453,27067,244667,3608600,2,13,0.0,0.0
193780,453,27067,244808,3612560,1,81,0.0,0.0
193781,453,27067,244887,3617063,1,26,0.0,0.0
193782,453,27067,243857,3610757,1,142,0.0,0.0
193784,453,27067,244798,3610163,1,30,0.0,0.0
193786,453,27067,244673,3608598,2,34,0.0,0.0
193789,453,27067,244684,3608606,2,13,0.0,0.0
193791,453,27067,244685,3608609,2,5,0.0,0.0
193793,453,27246,247993,3688737,1,139,0.0,0.0
193796,453,27246,247842,3690095,1,147,0.0,0.0
193797,453,27246,248044,3690581,1,37,0.0,0.0
193801,453,27246,247775,3685751,1,128,0.0,0.0
193802,453,27246,248152,3692600,1,72,0.0,0.0
193806,453,38631,367653,6529100,2,158,0.0082636965981013,0.9572812584496676
193807,453,38631,368495,6547299,1,51,0.0,0.0
193809,453,38631,368192,6536454,1,73,0.0,0.0
193810,453,38631,368401,6543555,1,44,0.0,0.0
193813,453,38631,368346,6546104,2,132,0.0,0.0
193816,453,38631,368334,6540737,1,98,0.0,0.0
193818,453,38631,367778,6529148,1,37,0.0,0.0
193819,453,38631,368333,6540768,1,9,0.0,0.0
193827,453,27179,245877,3654895,1,157,0.0,0.0
193829,453,27179,245982,3654526,2,10,0.9814653811928162,0.9814653811928162
193831,453,27179,246346,3654512,1,82,0.0,0.0
193840,453,27179,245889,3654977,1,180,0.0,0.0
193843,453,27179,245896,3655019,1,90,0.0,0.0
193846,453,27179,245837,3648646,1,164,0.0,0.0
193851,453,37561,334528,5732908,1,130,0.0,0.0
193857,453,37561,334452,5726968,1,89,0.0,0.0
193859,453,37561,334488,5728292,1,146,0.0,0.0
193860,453,37561,334522,5731270,1,22,0.0,0.0
193862,453,37561,334537,5735675,1,145,0.0,0.0
193864,453,37561,334309,5700682,1,169,0.0,0.0
193869,453,37560,335469,5734132,1,173,0.0,0.0
193872,453,37560,335628,5734891,1,155,0.0,0.0
193878,453,37560,333701,5720461,2,111,0.0715024660900694,0.073791668335172
193879,453,37560,335639,5735280,1,76,0.0,0.0
193882,453,37560,335473,5732347,1,73,0.0,0.0
193886,453,37560,335451,5734838,1,155,0.0,0.0
193895,453,37560,332465,5719155,2,185,0.044874885027266,0.0461641208040178
193907,453,37560,335331,5728670,1,80,0.0,0.0
193909,453,27282,248964,3710187,1,57,0.0,0.0
193910,453,27282,248807,3704930,1,13,0.0,0.0
193911,453,27282,249130,3716224,1,35,0.0,0.0
193912,453,27282,248803,3704838,1,20,0.0,0.0
193916,453,27282,248995,3714357,1,84,0.0,0.0
193919,453,27282,247704,3705414,2,168,0.1910049510567683,0.510578116087158
193920,453,27282,248970,3709506,1,24,0.0,0.0
193921,453,27370,250114,3741664,1,10,0.0,0.0
193926,453,27370,249334,3723238,1,55,0.0,0.0
193931,453,27370,249452,3738997,1,43,0.0,0.0
193937,453,27370,249493,3742236,1,91,0.0,0.0
193940,453,27370,249320,3722198,1,106,0.0,0.0
193942,453,37522,336377,5805490,1,44,0.0,0.0
193943,453,37522,336381,5808796,1,58,0.0,0.0
